"COMMUNE";"DCLT";"CS1";"AGEREVQ";"IPONDI"
"61025";"61486";"4";"30";4
"61025";"75113";"3";"50";4
"61026";"61001";"6";"25";4.06185567010309
"61026";"61001";"4";"25";4.06185567010309
"61026";"61001";"5";"45";4.06185567010309
"61026";"61001";"6";"25";4.06185567010309
"61026";"61026";"2";"55";4.06185567010309
"61026";"61026";"4";"45";4.06185567010309
"61026";"61026";"2";"40";4.06185567010309
"61026";"61026";"2";"40";4.06185567010309
"61026";"61077";"5";"35";4.06185567010309
"61026";"61258";"6";"25";4.06185567010309
"61026";"61258";"2";"55";4.06185567010309
"61026";"61258";"3";"25";4.06185567010309
"61026";"61258";"5";"20";4.06185567010309
"61026";"61329";"6";"25";4.06185567010309
"61026";"61412";"6";"20";4.06185567010309
"61026";"61412";"5";"20";4.06185567010309
"61026";"61412";"3";"20";4.06185567010309
"61026";"61414";"6";"25";4.06185567010309
"61026";"61491";"4";"35";4.06185567010309
"61026";"72308";"5";"20";4.06185567010309
"61026";"95572";"3";"60";4.06185567010309
"61027";"14118";"3";"40";4
"61027";"14258";"5";"55";4
"61027";"61006";"6";"55";4
"61027";"61006";"4";"50";4
"61027";"61006";"4";"55";4
"61027";"61006";"6";"35";4
"61027";"61027";"2";"45";4
"61027";"61027";"1";"45";4
"61027";"61027";"1";"45";4
"61027";"61027";"2";"45";4
"61027";"61153";"5";"30";4
"61027";"61153";"5";"30";4
"61027";"61153";"5";"35";4
"61027";"61181";"6";"30";4
"61027";"61339";"5";"35";4
"61027";"61473";"2";"35";4
"61027";"78358";"6";"55";4
"61027";"92048";"4";"60";4
"61028";"14020";"6";"45";4.15031315240084
"61028";"14118";"5";"20";4.15031315240084
"61028";"14118";"3";"35";4.15031315240084
"61028";"14118";"3";"40";4.15031315240084
"61028";"14137";"6";"25";4.15031315240084
"61028";"14181";"5";"25";4.15031315240084
"61028";"14181";"6";"25";4.15031315240084
"61028";"14223";"1";"40";4.15031315240084
"61028";"14223";"1";"40";4.15031315240084
"61028";"14258";"4";"45";4.15031315240084
"61028";"14258";"5";"50";4.15031315240084
"61028";"14258";"6";"45";4.15031315240084
"61028";"14258";"5";"50";4.15031315240084
"61028";"14258";"4";"40";4.15031315240084
"61028";"14258";"5";"35";4.15031315240084
"61028";"14258";"4";"20";4.15031315240084
"61028";"14258";"4";"25";4.15031315240084
"61028";"14258";"5";"50";4.15031315240084
"61028";"14258";"5";"30";4.15031315240084
"61028";"14258";"5";"45";4.15031315240084
"61028";"14258";"5";"25";4.15031315240084
"61028";"14258";"3";"40";4.15031315240084
"61028";"14258";"6";"20";4.15031315240084
"61028";"14258";"6";"40";4.15031315240084
"61028";"14258";"5";"25";4.15031315240084
"61028";"14258";"2";"40";4.15031315240084
"61028";"14258";"5";"35";4.15031315240084
"61028";"14258";"6";"45";4.15031315240084
"61028";"14258";"6";"45";4.15031315240084
"61028";"14301";"3";"30";4.15031315240084
"61028";"14327";"6";"40";4.15031315240084
"61028";"14437";"5";"35";4.15031315240084
"61028";"14764";"6";"35";4.15031315240084
"61028";"61001";"6";"25";4.15031315240084
"61028";"61006";"4";"35";4.15031315240084
"61028";"61006";"4";"35";4.15031315240084
"61028";"61006";"4";"30";4.15031315240084
"61028";"61006";"3";"30";4.15031315240084
"61028";"61006";"3";"30";4.15031315240084
"61028";"61006";"5";"35";4.15031315240084
"61028";"61028";"4";"60";4.15031315240084
"61028";"61028";"1";"25";4.15031315240084
"61028";"61028";"1";"35";4.15031315240084
"61028";"61028";"1";"35";4.15031315240084
"61028";"61028";"1";"40";4.15031315240084
"61028";"61028";"1";"50";4.15031315240084
"61028";"61028";"5";"55";4.15031315240084
"61028";"61028";"1";"40";4.15031315240084
"61028";"61028";"5";"50";4.15031315240084
"61028";"61028";"5";"50";4.15031315240084
"61028";"61028";"6";"35";4.15031315240084
"61028";"61028";"5";"50";4.15031315240084
"61028";"61308";"6";"40";4.15031315240084
"61028";"61339";"2";"20";4.15031315240084
"61028";"61339";"6";"25";4.15031315240084
"61028";"61340";"4";"55";4.15031315240084
"61029";"27679";"3";"35";5.29345372460497
"61029";"28214";"4";"20";5.29345372460497
"61029";"61001";"5";"40";5.29345372460497
"61029";"61001";"6";"55";5.29345372460497
"61029";"61001";"4";"30";5.29345372460497
"61029";"61006";"6";"35";5.29345372460497
"61029";"61029";"5";"40";5.29345372460497
"61029";"61029";"1";"35";5.29345372460497
"61029";"61029";"6";"25";5.29345372460497
"61029";"61029";"2";"30";5.29345372460497
"61029";"61029";"2";"55";5.29345372460497
"61029";"61029";"6";"55";5.29345372460497
"61029";"61029";"3";"55";5.29345372460497
"61029";"61029";"2";"70";5.29345372460497
"61029";"61029";"6";"25";5.29345372460497
"61029";"61029";"2";"50";5.29345372460497
"61029";"61029";"2";"30";5.29345372460497
"61029";"61029";"6";"40";5.29345372460497
"61029";"61029";"5";"50";5.29345372460497
"61029";"61029";"5";"45";5.29345372460497
"61029";"61029";"3";"55";5.29345372460497
"61029";"61029";"4";"40";5.29345372460497
"61029";"61042";"6";"35";5.29345372460497
"61029";"61121";"6";"35";5.29345372460497
"61029";"61129";"6";"30";5.29345372460497
"61029";"61214";"4";"40";5.29345372460497
"61029";"61214";"5";"40";5.29345372460497
"61029";"61258";"2";"35";5.29345372460497
"61029";"61258";"3";"55";5.29345372460497
"61029";"61258";"3";"55";5.29345372460497
"61029";"61293";"3";"45";5.29345372460497
"61029";"61293";"6";"50";5.29345372460497
"61029";"61293";"4";"40";5.29345372460497
"61029";"61293";"5";"50";5.29345372460497
"61029";"61293";"3";"20";5.29345372460497
"61029";"61293";"6";"55";5.29345372460497
"61029";"61293";"4";"50";5.29345372460497
"61029";"61293";"6";"50";5.29345372460497
"61029";"61293";"6";"20";5.29345372460497
"61029";"61293";"5";"45";5.29345372460497
"61029";"61293";"5";"40";5.29345372460497
"61029";"61293";"6";"50";5.29345372460497
"61029";"61293";"2";"45";5.29345372460497
"61029";"61293";"4";"40";5.29345372460497
"61029";"61293";"6";"45";5.29345372460497
"61029";"61293";"3";"40";5.29345372460497
"61029";"61297";"5";"25";5.29345372460497
"61029";"61327";"6";"25";5.29345372460497
"61029";"61396";"6";"40";5.29345372460497
"61029";"61404";"6";"50";5.29345372460497
"61029";"61414";"5";"20";5.29345372460497
"61029";"61414";"5";"40";5.29345372460497
"61029";"61414";"6";"25";5.29345372460497
"61029";"61414";"6";"30";5.29345372460497
"61029";"61429";"4";"55";5.29345372460497
"61029";"61454";"6";"35";5.29345372460497
"61029";"61491";"6";"45";5.29345372460497
"61029";"75120";"4";"50";5.29345372460497
"61029";"78640";"4";"50";5.29345372460497
"61029";"94034";"3";"25";5.29345372460497
"61029";"94034";"3";"25";5.29345372460497
"61030";"14174";"5";"30";4.048
"61030";"14174";"4";"25";4.048
"61030";"14174";"6";"30";4.048
"61030";"14174";"4";"55";4.048
"61030";"14174";"6";"25";4.048
"61030";"14174";"5";"35";4.048
"61030";"14174";"6";"45";4.048
"61030";"14726";"4";"30";4.048
"61030";"14762";"5";"40";4.048
"61030";"61007";"6";"30";4.048
"61030";"61007";"6";"45";4.048
"61030";"61007";"3";"55";4.048
"61030";"61030";"1";"25";4.048
"61030";"61030";"5";"45";4.048
"61030";"61070";"5";"55";4.048
"61030";"61070";"6";"35";4.048
"61030";"61070";"4";"35";4.048
"61030";"61078";"6";"55";4.048
"61030";"61168";"4";"45";4.048
"61030";"61168";"6";"50";4.048
"61030";"61168";"4";"30";4.048
"61030";"61169";"6";"30";4.048
"61030";"61169";"6";"35";4.048
"61030";"61169";"4";"50";4.048
"61030";"61169";"4";"35";4.048
"61030";"61169";"6";"40";4.048
"61030";"61169";"6";"45";4.048
"61030";"61169";"4";"30";4.048
"61030";"61169";"4";"30";4.048
"61030";"61278";"5";"35";4.048
"61030";"61292";"5";"45";4.048
"61030";"61391";"6";"30";4.048
"61030";"61391";"5";"45";4.048
"61030";"61391";"6";"40";4.048
"61030";"61466";"5";"50";4.048
"61030";"61483";"5";"30";4.048
"61030";"61486";"6";"50";4.048
"61030";"61486";"5";"55";4.048
"61031";"14118";"5";"40";4
"61031";"14762";"6";"35";4
"61031";"27105";"3";"45";4
"61031";"50359";"5";"45";4
"61031";"61031";"5";"40";4
"61031";"61031";"1";"40";4
"61031";"61031";"2";"60";4
"61031";"61031";"5";"45";4
"61031";"61031";"4";"35";4
"61031";"61031";"3";"50";4
"61031";"61031";"2";"55";4
"61031";"61070";"6";"40";4
"61031";"61070";"6";"40";4
"61031";"61093";"6";"50";4
"61031";"61169";"6";"40";4
"61031";"61169";"5";"45";4
"61031";"61169";"1";"55";4
"61031";"61169";"4";"50";4
"61031";"61169";"4";"30";4
"61031";"61169";"4";"35";4
"61031";"61169";"1";"40";4
"61031";"61232";"6";"50";4
"61031";"61486";"6";"45";4
"61031";"61486";"3";"50";4
"61032";"27679";"4";"45";5.18465909090909
"61032";"61032";"5";"50";5.18465909090909
"61032";"61032";"1";"45";5.18465909090909
"61032";"61032";"2";"45";4.14772727272728
"61032";"61032";"1";"50";5.18465909090909
"61032";"61032";"2";"45";5.18465909090909
"61032";"61181";"6";"30";5.18465909090909
"61032";"61214";"4";"45";5.18465909090909
"61032";"61214";"5";"45";5.18465909090909
"61032";"61214";"4";"40";5.18465909090909
"61032";"61214";"5";"40";5.18465909090909
"61032";"61214";"4";"45";5.18465909090909
"61032";"61214";"5";"50";5.18465909090909
"61032";"61214";"4";"40";5.18465909090909
"61032";"61214";"6";"70";5.18465909090909
"61032";"61214";"4";"35";5.18465909090909
"61032";"61293";"5";"30";5.18465909090909
"61032";"61429";"4";"45";5.18465909090909
"61032";"61432";"6";"35";5.18465909090909
"61032";"61440";"6";"35";5.18465909090909
"61032";"61457";"6";"35";5.18465909090909
"61033";"53147";"4";"40";4.67647058823529
"61033";"61033";"1";"40";4.67647058823529
"61033";"61033";"2";"60";4.67647058823529
"61033";"61033";"6";"70";4.67647058823529
"61033";"61033";"3";"50";4.67647058823529
"61033";"61033";"3";"50";3.74117647058824
"61033";"61096";"6";"40";4.67647058823529
"61033";"61096";"5";"15";4.67647058823529
"61033";"61096";"6";"30";4.67647058823529
"61033";"61096";"3";"50";4.67647058823529
"61033";"61096";"5";"15";4.67647058823529
"61033";"61096";"6";"45";4.67647058823529
"61033";"61096";"5";"45";4.67647058823529
"61033";"61145";"6";"30";4.67647058823529
"61033";"61168";"4";"25";4.67647058823529
"61033";"61168";"2";"30";4.67647058823529
"61033";"61369";"6";"40";4.67647058823529
"61033";"61483";"5";"40";4.67647058823529
"61034";"27036";"6";"25";4
"61034";"27112";"2";"50";4
"61034";"27155";"5";"35";4
"61034";"27291";"1";"40";4
"61034";"27502";"6";"50";4
"61034";"27532";"6";"15";4
"61034";"27679";"5";"40";4
"61034";"61001";"5";"60";4
"61034";"61034";"4";"55";4
"61034";"61034";"6";"45";4
"61034";"61034";"1";"55";4
"61034";"61034";"1";"40";4
"61034";"61034";"2";"55";4
"61034";"61167";"3";"65";4
"61034";"61208";"6";"35";4
"61034";"61214";"6";"55";4
"61034";"61214";"5";"40";4
"61034";"61214";"5";"55";4
"61034";"61342";"4";"40";4
"61034";"61491";"6";"55";4
"61034";"74010";"3";"40";4
"61035";"11025";"6";"55";4.09125475285171
"61035";"53121";"6";"35";4.09125475285171
"61035";"53127";"5";"30";4.09125475285171
"61035";"61001";"5";"40";4.09125475285171
"61035";"61001";"3";"55";4.09125475285171
"61035";"61001";"6";"55";4.09125475285171
"61035";"61035";"4";"35";4.09125475285171
"61035";"61035";"6";"45";4.09125475285171
"61035";"61035";"1";"40";4.09125475285171
"61035";"61074";"5";"40";4.09125475285171
"61035";"61168";"5";"45";4.09125475285171
"61035";"61168";"6";"50";4.09125475285171
"61035";"61168";"6";"45";4.09125475285171
"61035";"61168";"6";"45";4.09125475285171
"61035";"61168";"6";"45";4.09125475285171
"61035";"61168";"3";"60";4.09125475285171
"61035";"61168";"6";"25";4.09125475285171
"61035";"61168";"4";"50";4.09125475285171
"61035";"61168";"6";"30";4.09125475285171
"61035";"61168";"5";"50";4.09125475285171
"61035";"61168";"4";"45";4.09125475285171
"61035";"61168";"5";"20";4.09125475285171
"61035";"61168";"5";"30";4.09125475285171
"61035";"61181";"4";"25";4.09125475285171
"61035";"61189";"4";"60";4.09125475285171
"61035";"61189";"3";"45";4.09125475285171
"61035";"61243";"6";"55";4.09125475285171
"61035";"61243";"6";"45";4.09125475285171
"61035";"61243";"6";"35";4.09125475285171
"61035";"61332";"6";"50";4.09125475285171
"61035";"61431";"4";"25";4.09125475285171
"61035";"61464";"3";"45";4.09125475285171
"61035";"61483";"5";"35";4.09125475285171
"61036";"61001";"4";"35";3.81725888324873
"61036";"61001";"4";"30";3.81725888324873
"61036";"61015";"6";"25";3.81725888324873
"61036";"61036";"1";"60";3.81725888324873
"61036";"61036";"1";"60";3.81725888324873
"61036";"61036";"2";"45";3.81725888324873
"61036";"61036";"2";"30";3.81725888324873
"61036";"61036";"2";"40";3.81725888324873
"61036";"61081";"4";"40";3.81725888324873
"61036";"61143";"4";"35";3.81725888324873
"61036";"61294";"6";"50";3.81725888324873
"61036";"61464";"6";"35";3.81725888324873
"61036";"61464";"5";"25";3.81725888324873
"61036";"61464";"5";"35";3.81725888324873
"61036";"61464";"5";"40";3.81725888324873
"61036";"61464";"5";"30";3.81725888324873
"61036";"61505";"6";"30";3.81725888324873
"61037";"14454";"4";"30";4.13605442176871
"61037";"28110";"3";"30";4.13605442176871
"61037";"61037";"2";"30";4.13605442176871
"61037";"61037";"1";"60";4.13605442176871
"61037";"61037";"2";"45";4.13605442176871
"61037";"61037";"1";"70";4.13605442176871
"61037";"61037";"1";"45";4.13605442176871
"61037";"61037";"1";"50";4.13605442176871
"61037";"61038";"5";"45";4.13605442176871
"61037";"61230";"2";"40";4.13605442176871
"61037";"61230";"6";"15";4.13605442176871
"61037";"61230";"6";"35";4.13605442176871
"61037";"61275";"4";"45";4.13605442176871
"61037";"61293";"5";"25";4.13605442176871
"61037";"61293";"5";"35";4.13605442176871
"61037";"61293";"5";"40";4.13605442176871
"61037";"61293";"4";"35";4.13605442176871
"61037";"61293";"4";"25";4.13605442176871
"61037";"61394";"6";"30";4.13605442176871
"61037";"72080";"6";"40";4.13605442176871
"61037";"72295";"2";"35";4.13605442176871
"61038";"28085";"6";"55";4
"61038";"28236";"4";"30";4
"61038";"28280";"6";"35";4
"61038";"28280";"5";"30";4
"61038";"28280";"5";"30";4
"61038";"28280";"6";"45";4
"61038";"28280";"5";"55";4
"61038";"28280";"3";"25";4
"61038";"33100";"4";"45";4
"61038";"61001";"4";"40";4
"61038";"61001";"5";"30";4
"61038";"61001";"6";"25";4
"61038";"61005";"5";"55";4
"61038";"61038";"5";"45";4
"61038";"61038";"2";"45";4
"61038";"61038";"6";"15";4
"61038";"61038";"6";"40";4
"61038";"61038";"2";"55";4
"61038";"61038";"5";"50";4
"61038";"61038";"5";"50";4
"61038";"61038";"5";"25";4
"61038";"61038";"5";"40";4
"61038";"61038";"4";"30";4
"61038";"61038";"6";"50";4
"61038";"61038";"2";"35";4
"61038";"61038";"3";"45";4
"61038";"61038";"3";"65";4
"61038";"61038";"2";"55";4
"61038";"61038";"2";"40";4
"61038";"61038";"2";"50";4
"61038";"61038";"5";"20";4
"61038";"61038";"5";"40";4
"61038";"61038";"2";"35";4
"61038";"61038";"6";"15";4
"61038";"61038";"5";"55";4
"61038";"61038";"5";"45";4
"61038";"61038";"5";"30";4
"61038";"61038";"4";"30";4
"61038";"61038";"4";"25";4
"61038";"61038";"6";"40";4
"61038";"61038";"5";"55";4
"61038";"61038";"5";"35";4
"61038";"61038";"6";"40";4
"61038";"61038";"5";"35";4
"61038";"61038";"4";"50";4
"61038";"61038";"3";"40";4
"61038";"61038";"4";"35";4
"61038";"61038";"2";"45";4
"61038";"61038";"6";"40";4
"61038";"61038";"6";"30";4
"61038";"61038";"5";"55";4
"61038";"61038";"5";"45";4
"61038";"61038";"6";"20";4
"61038";"61038";"5";"55";4
"61038";"61038";"6";"25";4
"61038";"61038";"6";"45";4
"61038";"61038";"5";"45";4
"61038";"61038";"5";"40";4
"61038";"61038";"6";"55";4
"61038";"61038";"5";"40";4
"61038";"61038";"5";"40";4
"61038";"61038";"5";"50";4
"61038";"61038";"4";"40";4
"61038";"61038";"5";"60";4
"61038";"61038";"6";"15";4
"61038";"61038";"3";"30";4
"61038";"61038";"2";"55";4
"61038";"61038";"6";"50";4
"61038";"61038";"5";"35";4
"61038";"61038";"5";"55";4
"61038";"61038";"2";"30";4
"61038";"61038";"5";"55";4
"61038";"61038";"2";"45";4
"61038";"61038";"5";"20";4
"61038";"61038";"5";"45";4
"61038";"61038";"5";"40";4
"61038";"61038";"2";"30";4
"61038";"61038";"6";"35";4
"61038";"61038";"6";"45";4
"61038";"61038";"3";"35";4
"61038";"61038";"2";"55";4
"61038";"61038";"6";"30";4
"61038";"61038";"6";"35";4
"61038";"61038";"4";"20";4
"61038";"61038";"6";"40";4
"61038";"61038";"5";"25";4
"61038";"61042";"3";"55";4
"61038";"61061";"5";"40";4
"61038";"61097";"5";"55";4
"61038";"61154";"1";"35";4
"61038";"61196";"5";"25";4
"61038";"61196";"6";"50";4
"61038";"61207";"6";"20";4
"61038";"61207";"4";"35";4
"61038";"61245";"4";"25";4
"61038";"61258";"4";"25";4
"61038";"61293";"4";"55";4
"61038";"61293";"6";"30";4
"61038";"61293";"4";"50";4
"61038";"61293";"5";"55";4
"61038";"61309";"4";"25";4
"61038";"61309";"6";"50";4
"61038";"61329";"5";"45";4
"61038";"61394";"6";"30";4
"61038";"61394";"6";"55";4
"61038";"61404";"6";"45";4
"61038";"61414";"4";"35";4
"61038";"61415";"5";"25";4
"61038";"61426";"6";"25";4
"61038";"61426";"5";"55";4
"61038";"61426";"5";"20";4
"61038";"61426";"6";"45";4
"61038";"61426";"5";"50";4
"61038";"61426";"6";"25";4
"61038";"61471";"6";"30";4
"61038";"61471";"5";"30";4
"61038";"61484";"6";"35";4
"61038";"61484";"5";"45";4
"61038";"61498";"5";"20";4
"61038";"72038";"6";"25";4
"61038";"72080";"6";"50";4
"61038";"72180";"6";"45";4
"61038";"72180";"3";"25";4
"61038";"72180";"6";"25";4
"61038";"72180";"5";"25";4
"61038";"72276";"4";"15";4
"61038";"77337";"3";"40";4
"61038";"78586";"3";"35";4
"61038";"94037";"3";"60";4
"61039";"14554";"3";"35";3.86664314291697
"61039";"61006";"6";"50";3.86664314291697
"61039";"61006";"4";"40";3.86664314291697
"61039";"61006";"4";"50";3.86664314291697
"61039";"61006";"4";"40";3.86664314291697
"61039";"61055";"5";"45";3.86664314291697
"61039";"61074";"6";"50";3.86664314291697
"61039";"61494";"5";"40";3.86664314291697
"61039";"75113";"4";"45";3.86664314291697
"61039";"93053";"6";"50";3.86664314291697
"61040";"14118";"5";"20";4.05796953183211
"61040";"14174";"4";"35";4.05796953183211
"61040";"14258";"4";"35";4.05796953183211
"61040";"14341";"4";"50";4.05796953183211
"61040";"14341";"4";"45";4.05796953183211
"61040";"14752";"6";"45";4.05796953183211
"61040";"14762";"5";"35";4.05796953183211
"61040";"14762";"1";"20";4.05796953183211
"61040";"14762";"2";"35";4.05796953183211
"61040";"14764";"6";"45";4.05796953183211
"61040";"60057";"5";"40";4.05796953183211
"61040";"61007";"5";"35";4.05796953183211
"61040";"61007";"4";"25";4.05796953183211
"61040";"61007";"4";"50";4.05796953183211
"61040";"61007";"2";"35";4.05796953183211
"61040";"61007";"6";"30";4.05796953183211
"61040";"61007";"5";"25";4.05796953183211
"61040";"61024";"4";"45";4.05796953183211
"61040";"61035";"6";"35";4.05796953183211
"61040";"61035";"5";"35";4.05796953183211
"61040";"61040";"2";"50";4.05796953183211
"61040";"61040";"1";"35";4.05796953183211
"61040";"61040";"2";"55";4.05796953183211
"61040";"61040";"1";"40";4.05796953183211
"61040";"61040";"1";"50";4.05796953183211
"61040";"61040";"6";"30";4.05796953183211
"61040";"61040";"6";"20";4.05796953183211
"61040";"61040";"4";"45";4.05796953183211
"61040";"61040";"1";"40";4.05796953183211
"61040";"61040";"4";"45";4.05796953183211
"61040";"61040";"4";"55";4.05796953183211
"61040";"61040";"1";"40";4.05796953183211
"61040";"61040";"2";"50";4.05796953183211
"61040";"61040";"6";"55";4.05796953183211
"61040";"61040";"2";"45";4.05796953183211
"61040";"61040";"5";"35";4.05796953183211
"61040";"61040";"5";"30";4.05796953183211
"61040";"61040";"2";"50";4.05796953183211
"61040";"61040";"5";"45";4.05796953183211
"61040";"61040";"1";"55";4.05796953183211
"61040";"61040";"2";"55";4.05796953183211
"61040";"61040";"6";"40";4.05796953183211
"61040";"61040";"1";"40";4.05796953183211
