CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI
34247;Saint-Clément-de-Rivière;91;34;343;3418;9111;34701;015;7;72;09;111;200022986;CC
34248;Sainte-Croix-de-Quintillargues;91;34;343;3418;9111;34000;015;0;05;09;112;200022986;CC
34249;Saint-Drézéry;91;34;343;3407;9111;34102;015;1;11;09;112;243400017;CA
34250;Saint-Étienne-d'Albagnan;91;34;341;3426;9108;34000;000;0;04;00;400;243400629;CC
34251;Saint-Étienne-de-Gourgas;91;34;342;3415;9109;34214;385;2;22;01;221;200017341;CC
34252;Saint-Étienne-Estréchoux;91;34;341;3403;9108;34000;998;0;04;00;300;243400538;CC
34253;Saint-Félix-de-l'Héras;91;34;342;3408;9109;34000;000;0;01;00;400;200017341;CC
34254;Saint-Félix-de-Lodez;91;34;342;3410;9109;34000;015;0;06;09;112;ZZZZZZZZZ;ZZ
34255;Saint-Gély-du-Fesc;91;34;343;3418;9111;34701;015;7;72;09;111;200022986;CC
34256;Saint-Geniès-des-Mourgues;91;34;343;3407;9111;34127;015;1;13;09;112;243400017;CA
34257;Saint-Geniès-de-Varensal;91;34;341;3431;9108;34000;000;0;04;00;400;243400538;CC
34258;Saint-Geniès-de-Fontedit;91;34;341;3425;9108;34000;053;0;06;07;112;243400413;CC
34259;Saint-Georges-d'Orques;91;34;343;3449;9111;34202;015;2;21;09;112;243400017;CA
34260;Saint-Gervais-sur-Mare;91;34;341;3431;9108;34000;000;0;05;00;400;243400538;CC
34261;Saint-Guilhem-le-Désert;91;34;342;3402;9111;34000;015;0;04;09;112;243400694;CC
34262;Saint-Guiraud;91;34;342;3414;9109;34000;015;0;04;09;112;243400694;CC
34263;Saint-Hilaire-de-Beauvoir;91;34;343;3407;9111;34000;015;0;04;09;112;243400637;CC
34264;Saint-Jean-de-Buèges;91;34;342;3432;9111;34000;998;0;03;00;300;200022986;CC
34265;Saint-Jean-de-Cornies;91;34;343;3407;9111;34000;015;0;05;09;112;243400637;CC
34266;Saint-Jean-de-Cuculles;91;34;343;3418;9111;34000;015;0;04;09;112;200022986;CC
34267;Saint-Jean-de-Fos;91;34;342;3414;9109;34000;015;0;06;09;112;243400694;CC
34268;Saint-Jean-de-la-Blaquière;91;34;342;3415;9109;34000;998;0;04;00;300;200017341;CC
34269;Saint-Jean-de-Minervois;91;34;341;3433;9108;34000;000;0;03;00;400;243400553;CC
34270;Saint-Jean-de-Védas;91;34;343;3444;9111;34701;015;7;72;09;111;243400017;CA
34271;Saint-Julien;91;34;341;3426;9108;34000;000;0;04;00;400;243400629;CC
34272;Saint-Just;91;34;343;3417;9111;00463;153;4;44;05;111;243400520;CC
34273;Saint-Martin-de-l'Arçon;91;34;341;3426;9108;34000;998;0;03;00;300;243400629;CC
34274;Saint-Martin-de-Londres;91;34;342;3432;9111;34103;015;1;11;09;112;200022986;CC
34276;Saint-Mathieu-de-Tréviers;91;34;343;3418;9111;34131;015;1;14;09;112;200022986;CC
34277;Saint-Maurice-Navacelles;91;34;342;3408;9109;34000;998;0;03;00;300;200017341;CC
34278;Saint-Michel;91;34;342;3408;9109;34000;000;0;02;00;400;200017341;CC
34279;Saint-Nazaire-de-Ladarez;91;34;341;3425;9108;34000;053;0;04;07;112;243400710;CC
34280;Saint-Nazaire-de-Pézan;91;34;343;3417;9111;00463;153;4;44;05;111;243400520;CC
34281;Saint-Pargoire;91;34;342;3414;9111;34000;997;0;06;00;120;243400694;CC
34282;Saint-Paul-et-Valmalle;91;34;342;3402;9111;34000;015;0;05;09;112;243400694;CC
34283;Saint-Pierre-de-la-Fage;91;34;342;3415;9109;34000;998;0;03;00;300;200017341;CC
34284;Saint-Pons-de-Thomières;91;34;341;3433;9108;34000;000;0;07;00;400;243400553;CC
34285;Saint-Pons-de-Mauchiens;91;34;341;3421;9107;34000;998;0;05;00;300;243400819;CA
34286;Saint-Privat;91;34;342;3415;9109;34000;998;0;04;00;300;200017341;CC
34287;Saint-Saturnin-de-Lucian;91;34;342;3414;9109;34000;015;0;04;09;112;243400694;CC
34288;Saint-Sériès;91;34;343;3417;9111;34105;015;1;11;09;112;243400520;CC
34289;Saint-Thibéry;91;34;341;3428;9107;34208;493;2;21;01;221;243400819;CA
34290;Saint-Vincent-de-Barbeyrargues;91;34;343;3418;9111;34701;015;7;72;09;111;200022986;CC
34291;Saint-Vincent-d'Olargues;91;34;341;3426;9108;34000;000;0;04;00;400;243400629;CC
34292;Salasc;91;34;342;3410;9109;34000;998;0;04;00;300;243400355;CC
34293;La Salvetat-sur-Agout;91;34;341;3434;9108;34000;000;0;06;00;400;243400389;CC
34294;Saturargues;91;34;343;3417;9111;34105;015;1;11;09;112;243400520;CC
34295;Saussan;91;34;343;3449;9111;34701;015;7;72;09;111;243400017;CA
34296;Saussines;91;34;343;3417;9111;34000;015;0;05;09;112;243400520;CC
34297;Sauteyrargues;91;34;343;3409;9111;34000;015;0;04;09;112;200022986;CC
34298;Sauvian;91;34;341;3439;9108;34303;053;3;32;07;112;243400769;CA
34299;Sérignan;91;34;341;3439;9108;34303;053;3;32;07;112;243400769;CA
34300;Servian;91;34;341;3435;9108;34128;053;1;14;07;112;243400769;CA
34301;Sète;91;34;343;3497;9112;34502;102;5;52;06;111;243400827;CA
34302;Siran;91;34;341;3427;9108;34000;000;0;05;00;400;200000610;CC
34303;Sorbs;91;34;342;3408;9109;34000;000;0;01;00;400;200017341;CC
34304;Soubès;91;34;342;3415;9109;34214;385;2;22;01;221;200017341;CC
34305;Le Soulié;91;34;341;3434;9108;34000;000;0;03;00;400;243400389;CC
34306;Soumont;91;34;342;3415;9109;34214;385;2;22;01;221;200017341;CC
34307;Sussargues;91;34;343;3407;9111;34127;015;1;13;09;112;243400017;CA
34308;Taussac-la-Billière;91;34;341;3431;9108;34302;295;3;31;02;211;243400611;CC
34309;Teyran;91;34;343;3407;9111;34701;015;7;72;09;111;200022986;CC
34310;Thézan-lès-Béziers;91;34;341;3425;9108;34000;053;0;07;07;112;243400710;CC
34311;Tourbes;91;34;341;3428;9107;34000;998;0;06;00;300;243400728;CC
34312;La Tour-sur-Orb;91;34;341;3403;9108;34000;295;0;06;02;212;243400538;CC
34313;Tressan;91;34;342;3414;9109;34000;015;0;04;09;112;243400694;CC
34314;Le Triadou;91;34;343;3418;9111;34000;015;0;04;09;112;200022986;CC
34315;Usclas-d'Hérault;91;34;341;3421;9107;34000;998;0;04;00;300;243400355;CC
34316;Usclas-du-Bosc;91;34;342;3415;9109;34000;998;0;03;00;300;200017341;CC
34317;La Vacquerie-et-Saint-Martin-de-Castries;91;34;342;3415;9109;34000;998;0;03;00;300;200017341;CC
34318;Vacquières;91;34;343;3409;9111;34000;015;0;04;09;112;200022986;CC
34319;Vailhan;91;34;341;3429;9108;34000;998;0;03;00;300;243400678;CC
34320;Vailhauquès;91;34;343;3418;9111;34000;015;0;07;09;112;200022986;CC
34321;Valergues;91;34;343;3417;9111;34000;015;0;06;09;112;243400520;CC
34322;Valflaunès;91;34;343;3409;9111;34000;015;0;05;09;112;200022986;CC
34323;Valmascle;91;34;342;3410;9109;34000;998;0;01;00;300;243400355;CC
34324;Valras-Plage;91;34;341;3439;9108;34303;053;3;32;07;112;243400769;CA
34325;Valros;91;34;341;3435;9108;34000;998;0;06;00;300;243400728;CC
34326;Vélieux;91;34;341;3433;9108;34000;000;0;02;00;400;243400553;CC
34327;Vendargues;91;34;343;3407;9111;34701;015;7;72;09;111;243400017;CA
34328;Vendémian;91;34;342;3414;9111;34000;015;0;05;09;112;243400694;CC
34329;Vendres;91;34;341;3439;9108;34000;053;0;07;07;112;243400488;CC
34330;Vérargues;91;34;343;3417;9111;34105;015;1;11;09;112;243400520;CC
34331;Verreries-de-Moussans;91;34;341;3433;9108;34000;000;0;02;00;400;243400553;CC
34332;Vias;91;34;341;3401;9107;34203;998;2;21;00;300;243400819;CA
34333;Vic-la-Gardiole;91;34;343;3412;9111;34205;015;2;21;09;112;243400827;CA
34334;Vieussan;91;34;341;3426;9108;34000;000;0;04;00;400;243400629;CC
34335;Villemagne-l'Argentière;91;34;341;3431;9108;34302;295;3;31;02;211;243400546;CC
34336;Villeneuve-lès-Béziers;91;34;341;3405;9108;34501;053;5;52;07;111;243400769;CA
34337;Villeneuve-lès-Maguelone;91;34;343;3412;9111;34701;015;7;72;09;111;243400017;CA
34338;Villeneuvette;91;34;342;3410;9109;34000;998;0;02;00;300;243400355;CC
34339;Villespassans;91;34;341;3430;9108;34000;997;0;03;00;120;243400454;CC
34340;Villetelle;91;34;343;3417;9111;00463;153;4;44;05;111;243400520;CC
34341;Villeveyrac;91;34;343;3420;9112;34116;997;1;12;00;120;243400751;CC
34342;Viols-en-Laval;91;34;342;3432;9111;34000;015;0;04;09;112;200022986;CC
34343;Viols-le-Fort;91;34;342;3432;9111;34000;015;0;06;09;112;200022986;CC
34344;La Grande-Motte;91;34;343;3419;9111;00362;282;3;32;02;211;243400470;CC
35001;Acigné;53;35;353;3553;5312;35206;011;2;21;09;112;243500139;CA
35002;Amanlis;53;35;353;3518;5312;35000;011;0;06;09;112;243500634;CC
35003;Andouillé-Neuville;53;35;353;3534;5312;35000;011;0;05;09;112;243500675;CC
35004;Antrain;53;35;351;3501;5310;35000;000;0;06;00;400;243500543;CC
35005;Arbrissel;53;35;351;3533;5312;35000;011;0;04;09;112;243500634;CC
35006;Argentré-du-Plessis;53;35;351;3502;5314;35126;997;1;14;00;120;243500808;CA
35007;Aubigné;53;35;353;3534;5312;35000;011;0;04;09;112;243500675;CC
35008;Availles-sur-Seiche;53;35;351;3515;5312;35000;998;0;05;00;300;243500600;CC
35009;Baguer-Morvan;53;35;354;3511;5313;35000;998;0;06;00;300;243500691;CC
35010;Baguer-Pican;53;35;354;3511;5313;35000;998;0;06;00;300;243500691;CC
35011;Baillé;53;35;351;3536;5310;35000;998;0;04;00;300;243500501;CC
35012;Bain-de-Bretagne;53;35;352;3503;5312;35212;011;2;22;09;112;243500642;CC
35013;Bains-sur-Oust;53;35;352;3528;5311;35000;201;0;07;04;112;243500741;CC
35014;Bais;53;35;351;3515;5312;35000;997;0;07;00;120;243500634;CC
35015;Balazé;53;35;351;3542;5314;35000;204;0;07;04;112;243500808;CA
35016;Baulon;53;35;352;3516;5312;35000;011;0;06;09;112;243500584;CC
35017;La Baussaine;53;35;354;3541;5312;35000;011;0;05;09;112;243500733;CC
35018;La Bazouge-du-Désert;53;35;351;3520;5310;35000;998;0;06;00;300;243500535;CC
35019;Bazouges-la-Pérouse;53;35;351;3501;5312;35000;000;0;06;00;400;243500543;CC
35021;Beaucé;53;35;351;3512;5310;35401;163;4;42;05;111;243500147;CC
35022;Bécherel;53;35;353;3504;5312;35000;011;0;05;09;112;243500626;CC
35023;Bédée;53;35;353;3523;5312;35209;011;2;21;09;112;243500550;CC
35024;Betton;53;35;353;3552;5312;35301;011;3;31;09;112;243500139;CA
35025;Billé;53;35;351;3513;5310;35000;163;0;06;05;112;243500147;CC
35026;Bléruais;53;35;353;3538;5312;35000;011;0;02;09;112;243500485;CC
35027;Boisgervilly;53;35;353;3522;5312;35000;011;0;06;09;112;243500568;CC
35028;Boistrudan;53;35;353;3518;5312;35000;011;0;05;09;112;243500634;CC
35029;Bonnemain;53;35;354;3509;5312;35000;998;0;06;00;300;243500733;CC
35030;La Bosse-de-Bretagne;53;35;352;3540;5312;35000;011;0;05;09;112;243500642;CC
35031;La Bouëxière;53;35;353;3519;5312;35125;011;1;13;09;112;243500774;CC
35032;Bourgbarré;53;35;353;3547;5312;35109;011;1;13;09;112;243500139;CA
35033;Bourg-des-Comptes;53;35;352;3516;5312;35000;011;0;07;09;112;243500584;CC
35034;La Boussac;53;35;354;3526;5313;35000;998;0;06;00;300;243500576;CC
35035;Bovel;53;35;352;3521;5312;35000;011;0;05;09;112;243500683;CC
35037;Bréal-sous-Montfort;53;35;353;3527;5312;35130;011;1;14;09;112;243500618;CC
35038;Bréal-sous-Vitré;53;35;351;3542;5314;35000;997;0;05;00;120;243500808;CA
35039;Brécé;53;35;353;3507;5312;35000;011;0;06;09;112;243500139;CA
35040;Breteil;53;35;353;3523;5312;35113;011;1;13;09;112;243500550;CC
35041;Brie;53;35;353;3518;5312;35000;011;0;05;09;112;243500634;CC
35042;Brielles;53;35;351;3502;5314;35000;997;0;05;00;120;243500808;CA
35044;Broualan;53;35;354;3526;5312;35000;998;0;04;00;300;243500576;CC
35045;Bruc-sur-Aff;53;35;352;3525;5312;35000;997;0;05;00;120;243500493;CC
35046;Les Brulais;53;35;352;3521;5312;35000;011;0;04;09;112;243500683;CC
35047;Bruz;53;35;353;3547;5312;35701;011;7;72;09;111;243500139;CA
35048;Campel;53;35;352;3521;5312;35000;011;0;05;09;112;243500683;CC
35049;Cancale;53;35;354;3505;5313;35203;997;2;21;00;120;243500782;CA
35050;Cardroc;53;35;353;3504;5312;35000;011;0;04;09;112;243500626;CC
35051;Cesson-Sévigné;53;35;353;3553;5312;35701;011;7;72;09;111;243500139;CA
35052;Champeaux;53;35;351;3543;5314;35000;204;0;04;04;112;243500808;CA
35053;Chancé;53;35;353;3507;5312;35000;011;0;04;09;112;243500659;CC
35054;Chanteloup;53;35;352;3540;5312;35000;011;0;06;09;112;243500642;CC
35055;Chantepie;53;35;353;3546;5312;35701;011;7;72;09;111;243500139;CA
35056;La Chapelle-aux-Filtzméens;53;35;354;3541;5312;35000;011;0;05;09;112;243500733;CC
35057;La Chapelle-Bouëxic;53;35;352;3521;5312;35000;011;0;06;09;112;243500683;CC
35058;La Chapelle-Chaussée;53;35;353;3504;5312;35000;011;0;06;09;112;243500626;CC
35059;La Chapelle-des-Fougeretz;53;35;353;3552;5312;35118;011;1;13;09;112;243500139;CA
35060;La Chapelle-du-Lou;53;35;353;3522;5312;35000;011;0;05;09;112;243500568;CC
35061;La Chapelle-Erbrée;53;35;351;3542;5314;35000;204;0;05;04;112;243500808;CA
35062;La Chapelle-Janson;53;35;351;3512;5310;35000;163;0;06;05;112;243500147;CC
35063;La Chapelle-Saint-Aubert;53;35;351;3535;5310;35000;997;0;04;00;120;243500592;CC
35064;La Chapelle-de-Brain;53;35;352;3528;5311;35000;997;0;05;00;120;243500741;CC
35065;La Chapelle-Thouarault;53;35;353;3523;5312;35303;011;3;32;09;112;243500139;CA
35066;Chartres-de-Bretagne;53;35;353;3547;5312;35701;011;7;72;09;111;243500139;CA
35067;Chasné-sur-Illet;53;35;353;3519;5312;35000;011;0;06;09;112;243500774;CC
35068;Châteaubourg;53;35;351;3506;5312;35214;011;2;22;09;112;243500808;CA
35069;Châteaugiron;53;35;353;3507;5312;35217;011;2;22;09;112;243500659;CC
35070;Châteauneuf-d'Ille-et-Vilaine;53;35;354;3508;5313;35000;113;0;06;06;112;243500782;CA
35071;Le Châtellier;53;35;351;3536;5310;35000;163;0;04;05;112;243500501;CC
35072;Châtillon-en-Vendelais;53;35;351;3542;5314;35000;997;0;06;00;120;243500808;CA
35075;Chauvigné;53;35;351;3501;5310;35000;997;0;05;00;120;243500543;CC
35076;Chavagne;53;35;353;3524;5312;35122;011;1;13;09;112;243500139;CA
35077;Chelun;53;35;351;3515;5312;35000;998;0;04;00;300;243500634;CC
35078;Cherrueix;53;35;354;3511;5313;35000;998;0;06;00;300;243500691;CC
35079;Chevaigné;53;35;353;3534;5312;35301;011;3;31;09;112;243500139;CA
35080;Cintré;53;35;353;3524;5312;35000;011;0;07;09;112;243500139;CA
35081;Clayes;53;35;353;3523;5312;35000;011;0;05;09;112;243500139;CA
35082;Coësmes;53;35;351;3533;5312;35000;011;0;06;09;112;243500634;CC
35083;Coglès;53;35;351;3536;5310;35000;998;0;05;00;300;243500501;CC
35084;Comblessac;53;35;352;3521;5312;35000;997;0;05;00;120;243500683;CC
35085;Combourg;53;35;354;3509;5312;35205;997;2;21;00;120;243500733;CC
35086;Combourtillé;53;35;351;3513;5310;35000;163;0;05;05;112;243500147;CC
35087;Cornillé;53;35;351;3543;5312;35000;997;0;05;00;120;243500808;CA
35088;Corps-Nuds;53;35;353;3518;5312;35107;011;1;12;09;112;243500139;CA
35089;La Couyère;53;35;352;3540;5312;35000;011;0;04;09;112;243500642;CC
35090;Crevin;53;35;352;3503;5312;35103;011;1;11;09;112;243500642;CC
35091;Le Crouais;53;35;353;3538;5312;35000;011;0;04;09;112;243500485;CC
35092;Cuguen;53;35;354;3509;5312;35000;000;0;05;00;400;243500733;CC
35093;Dinard;53;35;354;3510;5301;00458;193;4;43;04;211;ZZZZZZZZZ;ZZ
35094;Dingé;53;35;353;3517;5312;35000;011;0;06;09;112;243500733;CC
35095;Dol-de-Bretagne;53;35;354;3511;5313;35131;602;1;14;01;221;243500691;CC
35096;Domagné;53;35;351;3506;5312;35000;011;0;06;09;112;243500808;CA
35097;Domalain;53;35;351;3502;5314;35000;997;0;06;00;120;243500808;CA
35098;La Dominelais;53;35;352;3514;5312;35000;011;0;06;09;112;243500709;CC
35099;Domloup;53;35;353;3507;5312;35217;011;2;22;09;112;243500659;CC
35100;Dompierre-du-Chemin;53;35;351;3513;5310;35000;163;0;05;05;112;243500147;CC
35101;Dourdain;53;35;353;3519;5312;35000;011;0;05;09;112;243500774;CC
35102;Drouges;53;35;351;3515;5312;35000;998;0;04;00;300;243500600;CC
35103;Eancé;53;35;351;3515;5312;35000;998;0;04;00;300;243500634;CC
35104;Epiniac;53;35;354;3511;5312;35000;998;0;06;00;300;243500691;CC
35105;Erbrée;53;35;351;3542;5314;35000;204;0;06;04;112;243500808;CA
35106;Ercé-en-Lamée;53;35;352;3503;5312;35000;011;0;06;09;112;243500642;CC
35107;Ercé-près-Liffré;53;35;353;3519;5312;35000;011;0;06;09;112;243500774;CC
35108;Essé;53;35;351;3533;5312;35000;011;0;06;09;112;243500634;CC
35109;Étrelles;53;35;351;3502;5314;35000;997;0;07;00;120;243500808;CA
35110;Feins;53;35;353;3534;5312;35000;011;0;05;09;112;243500675;CC
35111;Le Ferré;53;35;351;3520;5310;35000;998;0;05;00;300;243500535;CC
35112;Fleurigné;53;35;351;3512;5310;35000;163;0;06;05;112;243500147;CC
35113;La Fontenelle;53;35;351;3501;5310;35000;000;0;05;00;400;243500543;CC
35114;Forges-la-Forêt;53;35;351;3533;5312;35000;998;0;04;00;300;243500634;CC
35115;Fougères;53;35;351;3597;5310;35401;163;4;42;05;111;243500147;CC
35116;La Fresnais;53;35;354;3505;5313;35101;113;1;11;06;112;243500782;CA
35117;Gaël;53;35;353;3538;5312;35000;998;0;06;00;300;243500485;CC
35118;Gahard;53;35;353;3534;5312;35000;011;0;06;09;112;243500675;CC
35119;Gennes-sur-Seiche;53;35;351;3502;5314;35000;998;0;05;00;300;243500808;CA
35120;Gévezé;53;35;353;3531;5312;35119;011;1;13;09;112;243500139;CA
35121;Gosné;53;35;351;3535;5312;35000;011;0;06;09;112;243500592;CC
35122;La Gouesnière;53;35;354;3539;5313;35000;113;0;06;06;112;243500782;CA
35123;Goven;53;35;352;3516;5312;35123;011;1;13;09;112;243500584;CC
35124;Grand-Fougeray;53;35;352;3514;5312;35000;997;0;07;00;120;243500709;CC
35125;La Guerche-de-Bretagne;53;35;351;3515;5312;35204;581;2;21;01;221;243500600;CC
35126;Guichen;53;35;352;3516;5312;35213;011;2;22;09;112;243500584;CC
35127;Guignen;53;35;352;3516;5312;35000;011;0;07;09;112;243500584;CC
35128;Guipel;53;35;353;3517;5312;35000;011;0;06;09;112;243500667;CC
35129;Guipry;53;35;352;3525;5312;35207;011;2;21;09;112;243500493;CC
35130;Hédé;53;35;353;3517;5312;35000;011;0;06;09;112;243500733;CC
35131;L'Hermitage;53;35;353;3524;5312;35303;011;3;32;09;112;243500139;CA
35132;Hirel;53;35;354;3505;5313;35102;113;1;11;06;112;243500782;CA
35133;Iffendic;53;35;353;3523;5312;35000;011;0;07;09;112;243500550;CC
35134;Les Iffs;53;35;353;3504;5312;35000;011;0;04;09;112;243500626;CC
35135;Irodouër;53;35;353;3504;5312;35000;011;0;06;09;112;243500626;CC
35136;Janzé;53;35;353;3518;5312;35215;011;2;22;09;112;243500634;CC
35137;Javené;53;35;351;3513;5310;35401;163;4;42;05;111;243500147;CC
35138;Laignelet;53;35;351;3512;5310;35000;163;0;05;05;112;243500147;CC
35139;Laillé;53;35;352;3516;5312;35128;011;1;14;09;112;243500584;CC
35140;Lalleu;53;35;352;3540;5312;35000;011;0;05;09;112;243500642;CC
35141;Landavran;53;35;351;3543;5314;35000;204;0;05;04;112;243500808;CA
35142;Landéan;53;35;351;3512;5310;35000;163;0;06;05;112;243500147;CC
35143;Landujan;53;35;353;3522;5312;35000;011;0;05;09;112;243500568;CC
35144;Langan;53;35;353;3504;5312;35000;011;0;05;09;112;243500626;CC
35145;Langon;53;35;352;3528;5312;35000;997;0;06;00;120;243500741;CC
35146;Langouet;53;35;353;3517;5312;35000;011;0;05;09;112;243500667;CC
35147;Lanhélin;53;35;354;3509;5312;35000;997;0;05;00;120;243500733;CC
35148;Lanrigan;53;35;353;3517;5312;35000;011;0;03;09;112;243500733;CC
35149;Lassy;53;35;352;3516;5312;35000;011;0;06;09;112;243500584;CC
35150;Lécousse;53;35;351;3513;5310;35401;163;4;42;05;111;243500147;CC
35151;Lieuron;53;35;352;3525;5312;35000;011;0;05;09;112;243500493;CC
35152;Liffré;53;35;353;3519;5312;35210;011;2;21;09;112;243500774;CC
35153;Lillemer;53;35;354;3508;5313;35000;113;0;04;06;112;243500782;CA
35154;Livré-sur-Changeon;53;35;353;3519;5312;35000;011;0;06;09;112;243500592;CC
35155;Lohéac;53;35;352;3525;5312;35000;011;0;05;09;112;243500493;CC
35156;Longaulnay;53;35;354;3541;5312;35000;011;0;05;09;112;243500733;CC
35157;Le Loroux;53;35;351;3512;5310;35000;163;0;05;05;112;243500147;CC
35158;Le Lou-du-Lac;53;35;353;3522;5312;35000;011;0;03;09;112;243500568;CC
35159;Lourmais;53;35;354;3509;5312;35000;998;0;04;00;300;243500733;CC
35160;Loutehel;53;35;352;3521;5312;35000;011;0;04;09;112;243500683;CC
35161;Louvigné-de-Bais;53;35;351;3506;5312;35000;011;0;06;09;112;243500808;CA
35162;Louvigné-du-Désert;53;35;351;3520;5310;35124;000;1;13;00;400;243500535;CC
35163;Luitré;53;35;351;3512;5310;35000;163;0;06;05;112;243500147;CC
35164;Marcillé-Raoul;53;35;351;3501;5312;35000;997;0;05;00;120;243500543;CC
35165;Marcillé-Robert;53;35;351;3533;5312;35000;011;0;05;09;112;243500634;CC
35166;Marpiré;53;35;351;3543;5312;35000;011;0;05;09;112;243500808;CA
35167;Martigné-Ferchaud;53;35;351;3533;5312;35000;998;0;07;00;300;243500634;CC
35168;Maure-de-Bretagne;53;35;352;3521;5312;35000;011;0;07;09;112;243500683;CC
35169;Maxent;53;35;353;3527;5312;35000;011;0;06;09;112;243500618;CC
35170;Mecé;53;35;351;3543;5312;35000;997;0;05;00;120;243500808;CA
35171;Médréac;53;35;353;3522;5312;35000;011;0;06;09;112;243500568;CC
35172;Meillac;53;35;354;3509;5312;35000;997;0;06;00;120;243500733;CC
35173;Melesse;53;35;353;3534;5312;35701;011;7;72;09;111;243500667;CC
35174;Mellé;53;35;351;3520;5310;35000;998;0;05;00;300;243500535;CC
35175;Mernel;53;35;352;3521;5312;35000;011;0;05;09;112;243500683;CC
35176;Messac;53;35;352;3503;5312;35207;011;2;21;09;112;243500642;CC
35177;La Mézière;53;35;353;3517;5312;35127;011;1;14;09;112;243500667;CC
35178;Mézières-sur-Couesnon;53;35;351;3535;5312;35000;011;0;06;09;112;243500592;CC
35179;Miniac-Morvan;53;35;354;3508;5313;35000;113;0;07;06;112;243500782;CA
35180;Miniac-sous-Bécherel;53;35;353;3504;5312;35000;011;0;05;09;112;243500626;CC
35181;Le Minihic-sur-Rance;53;35;354;3510;5301;35000;997;0;06;00;120;243500725;CC
35183;Mondevert;53;35;351;3542;5314;35000;204;0;05;04;112;243500808;CA
35184;Montauban-de-Bretagne;53;35;353;3522;5312;35129;011;1;14;09;112;243500568;CC
35185;Montautour;53;35;351;3542;5314;35000;204;0;04;04;112;243500808;CA
35186;Mont-Dol;53;35;354;3511;5313;35000;998;0;06;00;300;243500691;CC
35187;Monterfil;53;35;353;3527;5312;35000;011;0;06;09;112;243500618;CC
35188;Montfort-sur-Meu;53;35;353;3523;5312;35208;011;2;21;09;112;243500550;CC
35189;Montgermont;53;35;353;3552;5312;35701;011;7;72;09;111;243500139;CA
35190;Monthault;53;35;351;3520;5310;35000;000;0;04;00;400;243500535;CC
35191;Montours;53;35;351;3536;5310;35000;998;0;05;00;300;243500501;CC
35192;Montreuil-des-Landes;53;35;351;3543;5314;35000;997;0;04;00;120;243500808;CA
35193;Montreuil-le-Gast;53;35;353;3534;5312;35000;011;0;06;09;112;243500667;CC
35194;Montreuil-sous-Pérouse;53;35;351;3543;5314;35000;204;0;06;04;112;243500808;CA
35195;Montreuil-sur-Ille;53;35;353;3534;5312;35000;011;0;06;09;112;243500675;CC
