NIVGEO;CODGEO;LIBGEO;NB_COM
CV;0910;Portes d'Ariège;16
CV;0911;Portes du Couserans;28
CV;0912;Sabarthès;32
CV;0913;Val d'Ariège;28
CV;0999;Pamiers;1
CV;1001;Aix-en-Othe;36
CV;1002;Arcis-sur-Aube;47
CV;1003;Bar-sur-Aube;48
CV;1004;Bar-sur-Seine;46
CV;1005;Brienne-le-Château;53
CV;1006;Creney-près-Troyes;33
CV;1007;Nogent-sur-Seine;23
CV;1008;Les Riceys;57
CV;1009;Romilly-sur-Seine;6
CV;1010;Saint-André-les-Vergers;5
CV;1011;Saint-Lyé;33
CV;1013;Troyes-2 (Partiel);2
CV;1014;Troyes-3 (Partiel);1
CV;1015;Troyes-4 (Partiel);3
CV;1017;Vendeuvre-sur-Barse;37
CV;1099;Troyes;1
CV;1101;La Piège au Razès;72
CV;1103;Carcassonne-2 (Partiel);8
CV;1104;Carcassonne-3 (Partiel);6
CV;1105;Le Bassin chaurien;22
CV;1106;Les Basses Plaines de l'Aude;6
CV;1107;Les Corbières;54
CV;1108;Le Lézignanais;10
CV;1109;La Région Limouxine;35
CV;1110;La Malepère à la Montagne Noire;27
CV;1111;Narbonne-1 (Partiel);4
CV;1112;Narbonne-2 (Partiel);2
CV;1114;La Haute-Vallée de l'Aude;84
CV;1115;Le Haut-Minervois;23
CV;1116;Le Sud-Minervois;18
CV;1117;Les Corbières Méditerranée;11
CV;1118;La Montagne d'Alaric;30
CV;1119;La Vallée de l'Orbiel;22
CV;1198;Carcassonne;1
CV;1199;Narbonne;1
CV;1201;Aubrac et Carladez;21
CV;1202;Aveyron et Tarn;17
CV;1203;Causse-Comtal;7
CV;1204;Causses-Rougiers;43
CV;1205;Ceor-Ségala;18
CV;1206;Enne et Alzou;11
CV;1207;Lot et Dourdou;11
CV;1208;Lot et Montbazinois;16
CV;1209;Lot et Palanges;13
CV;1210;Lot et Truyère;14
CV;1211;Millau-1 (Partiel);3
CV;1212;Millau-2 (Partiel);5
CV;1213;Monts du Réquistanais;14
CV;1214;Nord-Lévezou;4
CV;1215;Raspes et Lévezou;22
CV;1217;Rodez-2 (Partiel);1
CV;1218;Rodez-Onet (Partiel);1
CV;1219;Saint-Affrique;11
CV;1220;Tarn et Causses;18
CV;1221;Vallon;10
CV;1222;Villefranche-de-Rouergue;3
CV;1223;Villeneuvois et Villefranchois;20
CV;1298;Millau;1
CV;1299;Rodez;1
CV;1303;Allauch;10
CV;1304;Arles;3
CV;1305;Aubagne;3
CV;1306;Berre-l'Étang;9
CV;1307;Châteaurenard;15
CV;1308;La Ciotat;7
CV;1309;Gardanne;5
CV;1310;Istres;3
CV;1311;Marignane;7
CV;1324;Martigues;2
CV;1325;Pélissanne;13
CV;1326;Salon-de-Provence-1 (Partiel);14
CV;1327;Salon-de-Provence-2 (Partiel);3
CV;1328;Trets;18
CV;1329;Vitrolles;4
CV;1397;Aix-en-Provence;1
CV;1398;Marseille;1
CV;1399;Salon-de-Provence;1
CV;1401;Aunay-sur-Odon;28
CV;1402;Bayeux;34
CV;1403;Bretteville-l'Orgueilleuse;26
CV;1404;Cabourg;34
CV;1405;Caen-1 (Partiel);4
CV;1406;Caen-2 (Partiel);5
CV;1407;Caen-3 (Partiel);1
CV;1409;Caen-5 (Partiel);4
CV;1410;Condé-sur-Noireau;8
CV;1411;Courseulles-sur-Mer;21
CV;1412;Évrecy;31
CV;1413;Falaise;57
CV;1414;Hérouville-Saint-Clair;2
CV;1415;Honfleur-Deauville;17
CV;1416;Ifs;4
CV;1417;Lisieux;10
CV;1418;Livarot;12
CV;1419;Mézidon-Canon;40
CV;1420;Ouistreham;11
CV;1421;Pont-l'Évêque;48
CV;1422;Thury-Harcourt;47
CV;1423;Trévières;59
CV;1424;Troarn;23
CV;1425;Vire;10
CV;1489;Les Monts d'Aunay;1
CV;1499;Caen;1
CV;1501;Arpajon-sur-Cère;15
CV;1502;Aurillac-1 (Partiel);1
CV;1505;Mauriac;20
CV;1506;Maurs;18
CV;1507;Murat;22
CV;1508;Naucelles;16
CV;1509;Neuvéglise;26
CV;1510;Riom-ès-Montagnes;23
CV;1511;Saint-Flour-1 (Partiel);23
CV;1512;Saint-Flour-2 (Partiel);16
CV;1513;Saint-Paul-des-Landes;22
CV;1514;Vic-sur-Cère;23
CV;1515;Ydes;19
CV;1589;Neuvéglise-sur-Truyère;1
CV;1598;Aurillac;1
CV;1599;Saint-Flour;1
CV;1601;Angoulême-1 (Partiel);1
CV;1602;Angoulême-2 (Partiel);1
CV;1603;Angoulême-3 (Partiel);1
CV;1604;Boëme-Echelle;13
CV;1605;Boixe-et-Manslois;39
CV;1606;Charente-Bonnieure;34
CV;1607;Charente-Champagne;23
CV;1608;Charente-Nord;49
CV;1609;Charente-Sud;41
CV;1610;Charente-Vienne;28
CV;1611;Cognac-1 (Partiel);7
CV;1612;Cognac-2 (Partiel);6
CV;1613;La Couronne;4
CV;1614;Gond-Pontouvre;4
CV;1615;Jarnac;18
CV;1616;Touvre-et-Braconne;6
CV;1617;Tude-et-Lavalette;50
CV;1618;Val de Nouère;27
CV;1619;Val de Tardoire;29
CV;1698;Angoulême;1
CV;1699;Cognac;1
CV;1701;Aytré;4
CV;1702;Chaniers;27
CV;1703;Châtelaillon-Plage;8
CV;1704;L'Île d'Oléron;8
CV;1705;L'Île de Ré;10
CV;1706;La Jarrie;14
CV;1707;Jonzac;44
CV;1708;Lagord;6
CV;1709;Marans;20
CV;1710;Marennes;14
CV;1711;Matha;63
CV;1712;Pons;39
CV;1713;Rochefort;1
CV;1717;Royan;3
CV;1718;Saint-Jean-d'Angély;41
CV;1719;Saint-Porchaire;20
CV;1720;Saintes;1
CV;1721;Saintonge Estuaire;24
CV;1722;Saujon;9
CV;1723;Surgères;21
CV;1724;Thénac;25
CV;1725;Tonnay-Charente;15
CV;1726;La Tremblade;9
CV;1727;Les Trois Monts;42
CV;1799;La Rochelle;1
CV;1801;Aubigny-sur-Nère;15
CV;1802;Avord;35
CV;1807;Chârost;13
CV;1808;Châteaumeillant;38
CV;1809;Dun-sur-Auron;32
CV;1810;La Guerche-sur-l'Aubois;22
CV;1811;Mehun-sur-Yèvre;15
CV;1812;Saint-Amand-Montrond;13
CV;1813;Saint-Doulchard;3
CV;1814;Saint-Germain-du-Puy;18
CV;1815;Saint-Martin-d'Auxigny;15
CV;1816;Sancerre;36
CV;1817;Trouy;24
CV;1819;Vierzon-2 (Partiel);9
CV;1898;Bourges;1
CV;1899;Vierzon;1
CV;1901;Allassac;12
CV;1902;Argentat;29
CV;1905;Brive-la-Gaillarde-3 (Partiel);2
CV;1907;Égletons;18
CV;1908;Haute-Dordogne;26
CV;1909;Malemort-sur-Corrèze;4
CV;1910;Midi Corrézien;34
CV;1911;Naves;13
CV;1912;Plateau de Millevaches;33
CV;1913;Saint-Pantaléon-de-Larche;13
CV;1914;Sainte-Fortunade;22
CV;1915;Seilhac-Monédières;21
CV;1916;Tulle;1
CV;1917;Ussel;11
CV;1918;Uzerche;21
CV;1919;L'Yssandonnais;21
CV;1989;Argentat-sur-Dordogne;1
CV;1999;Brive-la-Gaillarde;1
CV;2101;Arnay-le-Duc;90
CV;2102;Auxonne;35
CV;2103;Beaune;1
CV;2104;Brazey-en-Plaine;38
CV;2105;Châtillon-sur-Seine;107
CV;2106;Chenôve;2
CV;2107;Chevigny-Saint-Sauveur;7
CV;2113;Dijon-6 (Partiel);2
CV;2114;Fontaine-lès-Dijon;30
CV;2115;Genlis;25
CV;2116;Is-sur-Tille;50
CV;2117;Ladoix-Serrigny;38
CV;2118;Longvic;27
CV;2119;Montbard;57
CV;2120;Nuits-Saint-Georges;34
CV;2121;Saint-Apollinaire;37
CV;2122;Semur-en-Auxois;89
CV;2123;Talant;34
CV;2199;Dijon;1
CV;2201;Bégard;23
CV;2202;Broons;26
CV;2203;Callac;28
CV;2204;Dinan;6
CV;2205;Guingamp;9
CV;2206;Lamballe;11
CV;2207;Lannion;3
CV;2208;Lanvallay;17
CV;2209;Loudéac;10
CV;2210;Mûr-de-Bretagne;23
CV;2211;Paimpol;10
CV;2212;Perros-Guirec;9
CV;2213;Plaintel;9
CV;2214;Plancoët;18
CV;2215;Plélo;23
CV;2216;Plénée-Jugon;11
CV;2217;Pléneuf-Val-André;15
CV;2218;Plérin;3
CV;2219;Pleslin-Trigavou;9
CV;2220;Plestin-les-Grèves;17
CV;2221;Ploufragan;5
CV;2222;Plouha;17
CV;2223;Rostrenen;27
CV;2226;Trégueux;4
CV;2227;Tréguier;22
CV;2299;Saint-Brieuc;1
CV;2301;Ahun;27
CV;2302;Aubusson;21
CV;2303;Auzances;35
CV;2304;Bonnat;18
CV;2305;Bourganeuf;17
CV;2306;Boussac;17
CV;2307;Dun-le-Palestel;17
CV;2308;Évaux-les-Bains;17
CV;2309;Felletin;19
CV;2310;Gouzon;25
CV;2311;Le Grand-Bourg;16
CV;2312;Guéret-1 (Partiel);4
CV;2313;Guéret-2 (Partiel);6
CV;2314;Saint-Vaury;11
CV;2315;La Souterraine;7
CV;2399;Guéret;1
CV;2402;Bergerac-2 (Partiel);9
CV;2403;Brantôme;33
CV;2404;Coulounieix-Chamiers;4
CV;2405;Le Haut-Périgord Noir;30
CV;2406;Isle-Loue-Auvézère;29
CV;2407;Isle-Manoire;5
CV;2408;Lalinde;46
CV;2409;Montpon-Ménestérol;15
CV;2410;Pays de la Force;14
CV;2411;Pays de Montaigne et Gurson;20
CV;2412;Périgord Central;35
CV;2413;Périgord Vert Nontronnais;28
CV;2416;Ribérac;33
CV;2417;Saint-Astier;11
CV;2418;Sarlat-la-Canéda;13
CV;2419;Sud-Bergeracois;42
CV;2420;Terrasson-Lavilledieu;27
CV;2421;Thiviers;23
CV;2422;Trélissac;8
CV;2423;Vallée Dordogne;44
CV;2424;Vallée de l'Isle;21
CV;2425;Vallée de l'Homme;26
CV;2488;Sanilhac;1
CV;2489;Bassillac et Auberoche;1
CV;2498;Bergerac;1
CV;2499;Périgueux;1
CV;2501;Audincourt;9
CV;2502;Baume-les-Dames;97
CV;2503;Bavans;72
CV;2504;Besançon-1 (Partiel);6
CV;2505;Besançon-2 (Partiel);11
CV;2506;Besançon-3 (Partiel);4
CV;2507;Besançon-4 (Partiel);7
CV;2508;Besançon-5 (Partiel);15
CV;2509;Besançon-6 (Partiel);11
CV;2510;Bethoncourt;11
CV;2511;Frasne;46
CV;2512;Maîche;51
CV;2513;Montbéliard;4
CV;2514;Morteau;25
CV;2515;Ornans;62
CV;2516;Pontarlier;10
CV;2517;Saint-Vit;62
CV;2518;Valdahon;57
CV;2519;Valentigney;15
CV;2588;Levier;1
CV;2589;Étalans;1
CV;2599;Besançon;1
CV;2601;Bourg-de-Péage (Partiel);2
CV;2602;Crest;28
CV;2603;Dieulefit;44
CV;2604;Le Diois;63
CV;2605;Drôme des collines;33
CV;2606;Grignan;21
CV;2607;Loriol-sur-Drôme;8
CV;2608;Montélimar-1 (Partiel);5
CV;2609;Montélimar-2 (Partiel);4
CV;2610;Nyons et Baronnies;73
CV;2611;Romans-sur-Isère (Partiel);8
CV;2612;Saint-Vallier;14
CV;2613;Tain-l'Hermitage;14
CV;2614;Le Tricastin;8
CV;2615;Valence-1 (Partiel);2
CV;2616;Valence-2 (Partiel);3
CV;2617;Valence-3 (Partiel);4
CV;2619;Vercors-Monts du Matin;30
CV;2697;Montélimar;1
CV;2698;Romans-sur-Isère;1
CV;2699;Valence;1
CV;2701;Les Andelys;28
CV;2702;Bernay;18
CV;2703;Beuzeville;62
CV;2704;Bourg-Achard;31
CV;2705;Bourgtheroulde-Infreville;25
CV;2706;Breteuil;41
CV;2707;Brionne;41
CV;2708;Conches-en-Ouche;31
CV;2709;Évreux-1 (Partiel);2
CV;2710;Évreux-2 (Partiel);11
CV;2711;Évreux-3 (Partiel);15
CV;2712;Gaillon;17
CV;2713;Gisors;34
CV;2714;Louviers;7
CV;2715;Le Neubourg;43
CV;2716;Pacy-sur-Eure;34
CV;2717;Pont-Audemer;28
CV;2718;Pont-de-l'Arche;20
CV;2719;Romilly-sur-Andelle;35
CV;2720;Saint-André-de-l'Eure;32
CV;2721;Val-de-Reuil;9
CV;2722;Verneuil-sur-Avre;29
CV;2723;Vernon;4
CV;2786;Verneuil d'Avre et d'Iton;1
CV;2787;Nassandres sur Risle;1
CV;2788;Mesnils-sur-Iton;1
CV;2789;Marbois;1
CV;2799;Évreux;1
CV;2801;Anet;25
CV;2802;Auneau;32
CV;2803;Brou;27
CV;2804;Chartres-1 (Partiel);11
CV;2805;Chartres-2 (Partiel);14
CV;2806;Chartres-3 (Partiel);4
CV;2807;Châteaudun;26
CV;2808;Dreux-1 (Partiel);12
CV;2809;Dreux-2 (Partiel);13
CV;2810;Épernon;23
CV;2811;Illiers-Combray;40
CV;2812;Lucé;6
CV;2813;Nogent-le-Rotrou;33
CV;2814;Saint-Lubin-des-Joncherets;47
CV;2815;Voves;59
CV;2889;Gommerville;1
CV;2898;Chartres;1
CV;2899;Dreux;1
CV;2903;Brest-3 (Partiel);1
CV;2904;Brest-4 (Partiel);3
CV;2906;Briec;18
CV;2907;Carhaix-Plouguer;24
CV;2908;Concarneau;6
CV;2909;Crozon;18
CV;2910;Douarnenez;16
CV;2911;Fouesnant;8
CV;2912;Guipavas;3
CV;2913;Landerneau;9
CV;2914;Landivisiau;19
CV;2915;Lesneven;17
CV;2916;Moëlan-sur-Mer;8
CV;2917;Morlaix;10
CV;2918;Plabennec;13
CV;2919;Plonéour-Lanvern;16
CV;2920;Plouigneau;17
CV;2921;Pont-de-Buis-lès-Quimerch;17
CV;2922;Pont-l'Abbé;6
CV;2923;Quimper-1 (Partiel);6
CV;2925;Quimperlé;11
CV;2926;Saint-Pol-de-Léon;14
CV;2927;Saint-Renan;17
CV;2998;Brest;1
CV;2999;Quimper;1
CV;2A05;Ajaccio-5 (Partiel);3
CV;2A06;Bavella (Partiel);5
CV;2A07;Grand Sud (Partiel);7
CV;2A08;Gravona-Prunelli;15
CV;2A09;Sartenais-Valinco;25
CV;2A10;Sevi-Sorru-Cinarca;33
CV;2A11;Taravo-Ornano;34
CV;2A98;Ajaccio;1
CV;2A99;Porto-Vecchio;1
CV;2B01;Bastia-1 (Partiel);1
CV;2B04;Bastia-4 (Partiel);1
CV;2B05;Biguglia-Nebbio;14
CV;2B06;Borgo;3
CV;2B07;Calvi;14
CV;2B08;Cap Corse;22
CV;2B09;Casinca-Fumalto;25
CV;2B10;Castagniccia;37
CV;2B11;Corte;8
CV;2B12;Fiumorbo-Castello;14
CV;2B13;Ghisonaccia;20
CV;2B14;Golo-Morosaglia;55
CV;2B15;L'île-Rousse;21
CV;2B99;Bastia;1
CV;3001;Aigues-Mortes;7
CV;3002;Alès-1 (Partiel);7
CV;3003;Alès-2 (Partiel);14
CV;3004;Alès-3 (Partiel);13
CV;3005;Bagnols-sur-Cèze;11
CV;3006;Beaucaire;7
CV;3007;Calvisson;28
CV;3008;La Grand-Combe;28
CV;3009;Marguerittes;7
CV;3014;Pont-Saint-Esprit;24
CV;3015;Quissac;44
CV;3016;Redessan;21
CV;3017;Roquemaure;11
CV;3018;Rousson;29
CV;3019;Saint-Gilles (Partiel);8
CV;3020;Uzès;31
CV;3021;Vauvert;10
CV;3022;Le Vigan;46
CV;3023;Villeneuve-lès-Avignon;5
CV;3098;Alès;1
CV;3099;Nîmes;1
CV;3101;Auterive;47
CV;3102;Bagnères-de-Luchon;132
CV;3103;Blagnac;6
CV;3104;Castanet-Tolosan;15
CV;3105;Castelginest;10
CV;3106;Cazères;91
CV;3107;Escalquens;35
CV;3108;Léguevin;36
CV;3109;Muret;9
CV;3110;Pechbonnieu;26
CV;3111;Plaisance-du-Touch;10
CV;3112;Portet-sur-Garonne;12
CV;3113;Revel;59
CV;3114;Saint-Gaudens;61
CV;3121;Toulouse-7 (Partiel);3
CV;3122;Toulouse-8 (Partiel);1
CV;3123;Toulouse-9 (Partiel);2
CV;3124;Toulouse-10 (Partiel);9
CV;3125;Toulouse-11 (Partiel);1
CV;3126;Tournefeuille;3
CV;3127;Villemur-sur-Tarn;19
CV;3199;Toulouse;1
CV;3201;Adour-Gersoise;35
CV;3202;Armagnac-Ténarèze;15
CV;3203;Astarac-Gimone;43
CV;3204;Auch-1 (Partiel);5
CV;3205;Auch-2 (Partiel);13
CV;3206;Auch-3 (Partiel);9
CV;3207;Baïse-Armagnac;15
CV;3208;Fezensac;33
CV;3209;Fleurance-Lomagne;33
CV;3210;Gascogne-Auscitaine;22
CV;3211;Gimone-Arrats;36
CV;3212;Grand-Bas-Armagnac;40
CV;3213;L'Isle-Jourdain;10
CV;3214;Lectoure-Lomagne;26
CV;3215;Mirande-Astarac;43
CV;3216;Pardiac-Rivière-Basse;43
CV;3217;Val de Save;40
CV;3299;Auch;1
CV;3301;Andernos-les-Bains;6
CV;3307;Le Bouscat;2
CV;3308;La Brède;13
CV;3309;Cenon;3
CV;3310;Les Coteaux de Dordogne;51
CV;3311;Créon;23
CV;3312;L'Entre-Deux-Mers;58
CV;3313;L'Estuaire;39
CV;3314;Gujan-Mestras;4
CV;3315;Les Landes des Graves;25
CV;3316;Le Libournais-Fronsadais;24
CV;3317;Lormont;5
CV;3318;Mérignac-1 (Partiel);1
CV;3319;Mérignac-2 (Partiel);2
CV;3320;Le Nord-Gironde;26
CV;3321;Le Nord-Libournais;38
CV;3322;Le Nord-Médoc;29
CV;3323;Pessac-1 (Partiel);2
CV;3324;Pessac-2 (Partiel);1
CV;3325;Les Portes du Médoc;5
CV;3326;La Presqu'île;9
CV;3327;Le Réolais et Les Bastides;89
CV;3328;Saint-Médard-en-Jalles;3
CV;3329;Le Sud-Gironde;49
CV;3330;Le Sud-Médoc;22
CV;3331;Talence (Partiel);1
CV;3332;La Teste-de-Buch;2
CV;3333;Villenave-d'Ornon (Partiel);1
CV;3389;Castets et Castillon;1
CV;3396;Bègles;1
CV;3397;Bordeaux;1
CV;3398;Mérignac;1
CV;3399;Pessac;1
CV;3401;Agde;5
CV;3402;Béziers-1 (Partiel);5
CV;3403;Béziers-2 (Partiel);2
CV;3404;Béziers-3 (Partiel);8
CV;3405;Cazouls-lès-Béziers;28
CV;3406;Clermont-l'Hérault;40
CV;3407;Le Crès;11
CV;3408;Frontignan;6
CV;3409;Gignac;28
CV;3410;Lattes;5
CV;3411;Lodève;54
CV;3412;Lunel;15
CV;3413;Mauguio;8
CV;3414;Mèze;18
CV;3415;Montpellier-1 (Partiel);1
CV;3420;Montpellier - Castelnau-le-Lez (Partiel);4
CV;3421;Pézenas;15
CV;3422;Pignan;8
CV;3423;Saint-Gély-du-Fesc;20
CV;3424;Saint-Pons-de-Thomières;59
CV;3425;Sète;1
CV;3498;Béziers;1
CV;3499;Montpellier;1
CV;3501;Antrain;28
CV;3502;Bain-de-Bretagne;20
CV;3503;Betton;6
CV;3504;Bruz;5
CV;3505;Châteaugiron;12
CV;3506;Combourg;26
CV;3507;Dol-de-Bretagne;31
CV;3508;Fougères-1 (Partiel);19
CV;3509;Fougères-2 (Partiel);17
CV;3510;La Guerche-de-Bretagne;31
CV;3511;Guichen;15
CV;3512;Janzé;10
CV;3513;Liffré;9
CV;3514;Melesse;15
CV;3515;Montauban-de-Bretagne;23
CV;3516;Montfort-sur-Meu;15
CV;3517;Redon;15
CV;3520;Rennes-3 (Partiel);1
CV;3522;Rennes-5 (Partiel);1
CV;3523;Rennes-6 (Partiel);1
CV;3524;Le Rheu;9
CV;3525;Saint-Malo-1 (Partiel);4
CV;3526;Saint-Malo-2 (Partiel);7
CV;3527;Vitré;22
CV;3597;Fougères;1
CV;3598;Rennes;1
CV;3599;Saint-Malo;1
CV;3601;Ardentes;12
CV;3602;Argenton-sur-Creuse;20
CV;3603;Le Blanc;27
CV;3604;Buzançais;19
CV;3605;Châteauroux-1 (Partiel);1
CV;3608;La Châtre;34
CV;3609;Issoudun;6
CV;3610;Levroux;34
CV;3611;Neuvy-Saint-Sépulchre;25
CV;3612;Saint-Gaultier;34
CV;3613;Valençay;29
CV;3689;Saint-Maur;1
CV;3699;Châteauroux;1
CV;3701;Amboise;14
CV;3702;Ballan-Miré;7
CV;3703;Bléré;17
CV;3704;Château-Renault;35
CV;3705;Chinon;27
CV;3706;Descartes;38
CV;3707;Joué-lès-Tours;1
CV;3708;Langeais;29
CV;3709;Loches;29
CV;3710;Montlouis-sur-Loire;5
CV;3711;Monts;10
CV;3712;Saint-Cyr-sur-Loire;5
CV;3713;Sainte-Maure-de-Touraine;43
CV;3714;Saint-Pierre-des-Corps;2
CV;3719;Vouvray;10
CV;3799;Tours;1
CV;3801;Bièvre;48
CV;3802;Bourgoin-Jallieu;14
CV;3803;Chartreuse-Guiers;23
CV;3804;Charvieu-Chavagneux;24
CV;3805;Échirolles;3
CV;3806;Fontaine-Seyssinet (Partiel);3
CV;3807;Fontaine-Vercors (Partiel);9
CV;3808;Le Grand-Lemps;31
CV;3810;Grenoble-2 (Partiel);7
CV;3813;Le Haut-Grésivaudan;25
CV;3814;L'Isle-d'Abeau;13
CV;3815;Matheysine-Trièves;71
CV;3816;Meylan;8
CV;3817;Morestel;23
CV;3818;Le Moyen Grésivaudan;17
CV;3819;Oisans-Romanche;30
CV;3820;Le Pont-de-Claix;12
CV;3821;Roussillon;27
CV;3822;Saint-Martin-d'Hères;4
CV;3823;Le Sud Grésivaudan;44
CV;3824;La Tour-du-Pin;17
CV;3825;Tullins;13
CV;3826;La Verpillière;16
CV;3827;Vienne-1 (Partiel);9
CV;3828;Vienne-2 (Partiel);17
CV;3829;Voiron;10
CV;3897;Fontaine;1
CV;3898;Grenoble;1
CV;3899;Vienne;1
CV;3901;Arbois;36
CV;3902;Authume;46
CV;3903;Bletterans;58
CV;3904;Champagnole;32
CV;3905;Dole-1 (Partiel);4
CV;3906;Dole-2 (Partiel);6
CV;3907;Lons-le-Saunier-1 (Partiel);8
CV;3908;Lons-le-Saunier-2 (Partiel);10
CV;3909;Moirans-en-Montagne;55
CV;3910;Mont-sous-Vaudrey;39
CV;3911;Morez;7
CV;3912;Poligny;42
CV;3913;Saint-Amour;35
CV;3914;Saint-Claude;6
CV;3915;Saint-Laurent-en-Grandvaux;69
CV;3916;Saint-Lupicin;20
CV;3917;Tavaux;29
CV;3985;Trenal;1
CV;3986;Coteaux du Lizon;1
CV;3987;Aromas;1
CV;3988;La Chailleuse;1
CV;3989;Arlay;1
CV;3998;Dole;1
CV;3999;Lons-le-Saunier;1
CV;4001;Adour Armagnac;35
CV;4002;Chalosse Tursan;50
CV;4003;Côte d'Argent;16
CV;4004;Coteau de Chalosse;50
CV;4005;Dax-1 (Partiel);10
CV;4006;Dax-2 (Partiel);9
CV;4007;Grands Lacs;13
CV;4008;Haute Lande Armagnac;47
CV;4009;Marensin Sud;12
CV;4010;Mont-de-Marsan-1 (Partiel);9
CV;4011;Mont-de-Marsan-2 (Partiel);8
CV;4012;Orthe et Arrigans;24
CV;4013;Pays morcenais tarusate;26
CV;4014;Pays Tyrossais;11
CV;4015;Seignanx;8
CV;4098;Dax;1
CV;4099;Mont-de-Marsan;1
CV;4101;La Beauce;34
CV;4103;Blois-2 (Partiel);5
CV;4104;Blois-3 (Partiel);12
CV;4105;Chambord;23
CV;4106;Montoire-sur-le-Loir;47
CV;4107;Montrichard;15
CV;4108;Onzain;21
CV;4109;Le Perche;50
CV;4110;Romorantin-Lanthenay;6
CV;4111;Saint-Aignan;16
CV;4112;Selles-sur-Cher;17
CV;4113;La Sologne;14
CV;4114;Vendôme;8
CV;4115;Vineuil (Partiel);7
CV;4199;Blois;1
CV;4201;Andrézieux-Bouthéon;15
CV;4202;Boën-sur-Lignon;54
CV;4203;Charlieu;31
CV;4204;Le Coteau;29
CV;4205;Feurs;33
CV;4206;Firminy;5
CV;4207;Montbrison;31
CV;4208;Le Pilat;35
CV;4209;Renaison;36
CV;4210;Rive-de-Gier;11
CV;4211;Roanne-1 (Partiel);1
CV;4212;Roanne-2 (Partiel);3
CV;4213;Saint-Chamond;2
CV;4215;Saint-Etienne-2 (Partiel);2
CV;4216;Saint-Etienne-3 (Partiel);2
CV;4217;Saint-Etienne-4 (Partiel);1
CV;4218;Saint-Etienne-5 (Partiel);2
CV;4220;Saint-Just-Saint-Rambert;18
CV;4221;Sorbiers;13
CV;4298;Roanne;1
CV;4299;Saint-Étienne;1
CV;4301;Aurec-sur-Loire;4
CV;4302;Bas-en-Basset;9
CV;4303;Boutières;12
CV;4304;Brioude;12
CV;4305;Les Deux Rivières et Vallées;5
CV;4306;Emblavez-et-Meygal;14
CV;4307;Gorges de l'Allier-Gévaudan;26
CV;4308;Mézenc;21
CV;4309;Monistrol-sur-Loire;4
CV;4310;Pays de Lafayette;41
CV;4311;Plateau du Haut-Velay granitique;26
CV;4312;Le Puy-en-Velay-1 (Partiel);3
CV;4313;Le Puy-en-Velay-2 (Partiel);5
CV;4314;Le Puy-en-Velay-3 (Partiel);3
CV;4315;Le Puy-en-Velay-4 (Partiel);2
CV;4316;Saint-Paulien;18
CV;4317;Sainte-Florine;21
CV;4318;Velay volcanique;23
CV;4319;Yssingeaux;7
CV;4399;Le Puy-en-Velay;1
CV;4401;Ancenis;17
CV;4402;La Baule-Escoublac;6
CV;4403;Blain;14
CV;4404;Carquefou;4
CV;4405;La Chapelle-sur-Erdre;6
CV;4406;Châteaubriant;19
CV;4407;Clisson;12
CV;4408;Guémené-Penfao;19
CV;4409;Guérande;10
CV;4410;Machecoul;12
CV;4418;Nort-sur-Erdre;14
CV;4419;Pontchâteau;13
CV;4420;Pornic;7
CV;4421;Rezé-1 (Partiel);5
CV;4423;Saint-Brevin-les-Pins;9
CV;4424;Saint-Herblain-1 (Partiel);3
CV;4425;Saint-Herblain-2 (Partiel);1
CV;4427;Saint-Nazaire-2 (Partiel);5
CV;4428;Saint-Philbert-de-Grand-Lieu;12
CV;4429;Saint-Sébastien-sur-Loire;3
CV;4430;Vallet;11
CV;4431;Vertou;5
CV;4489;Chaumes-en-Retz;1
CV;4496;Nantes;1
CV;4497;Rezé;1
CV;4498;Saint-Herblain;1
CV;4499;Saint-Nazaire;1
CV;4501;Beaugency;13
CV;4502;Châlette-sur-Loing;6
CV;4503;Châteauneuf-sur-Loire;14
CV;4504;Courtenay;42
CV;4505;La Ferté-Saint-Aubin (Partiel);7
CV;4506;Fleury-les-Aubrais;7
CV;4507;Gien;26
CV;4508;Lorris;38
CV;4509;Malesherbes;49
CV;4510;Meung-sur-Loire;32
CV;4511;Montargis;9
CV;4512;Olivet;3
CV;4515;Orléans-3 (Partiel);2
CV;4517;Pithiviers;35
CV;4518;Saint-Jean-de-Braye;7
CV;4519;Saint-Jean-de-la-Ruelle;3
CV;4520;Saint-Jean-le-Blanc;9
CV;4521;Sully-sur-Loire;23
CV;4599;Orléans;1
CV;4601;Cahors-1 (Partiel);2
CV;4602;Cahors-2 (Partiel);3
CV;4603;Cahors-3 (Partiel);5
CV;4604;Causse et Bouriane;30
CV;4605;Causse et Vallées;42
CV;4606;Cère et Ségala;17
CV;4607;Figeac-1 (Partiel);11
CV;4608;Figeac-2 (Partiel);13
CV;4609;Gourdon;18
CV;4610;Gramat;17
CV;4611;Lacapelle-Marival;32
CV;4612;Luzech;22
CV;4613;Marches du Sud-Quercy;25
CV;4614;Martel;18
CV;4615;Puy-l'Evêque;27
CV;4616;Saint-Céré;18
CV;4617;Souillac;18
CV;4688;Saint Géry-Vers;1
CV;4689;Coeur de Causse;1
CV;4698;Cahors;1
CV;4699;Figeac;1
CV;4701;Agen-1 (Partiel);3
CV;4702;Agen-2 (Partiel);2
CV;4704;Agen-4 (Partiel);1
CV;4705;L'Albret;22
CV;4706;Le Confluent;20
CV;4707;Les Coteaux de Guyenne;34
