CODGEO;LIBGEO;REG;DEP;ARR;CV;ZE2010;UU2010;AU2010;TUU2010;TDUU2010;TAU2010;CATAEU2010;EPCI;NATURE_EPCI;POP2010;POP1999;CAT_ZDIFF;MODE_COLLECTE;GR_ROTATION
36225;Le Tranger;24;36;362;3608;2409;36000;000;0;03;00;400;ZZZZZZZZZ;;175;162;1;1;4
36226;Tranzault;24;36;363;3616;2409;36000;093;0;04;06;112;200018521;CC;326;323;1;1;3
36227;Urciers;24;36;363;3620;2409;36000;000;0;04;00;400;243600350;CC;257;260;1;1;4
36228;Valençay;24;36;362;3622;2414;36102;000;1;12;00;400;243600244;CC;2594;2736;2;1;3
36229;Varennes-sur-Fouzon;24;36;364;3618;2414;36000;000;0;05;00;400;243600202;CC;723;665;1;1;1
36230;Vatan;24;36;364;3623;2409;36101;998;1;12;00;300;243600210;CC;2063;1971;2;1;5
36231;Velles;24;36;362;3602;2409;36000;093;0;05;06;112;243600228;CC;919;827;1;1;3
36232;Vendoeuvres;24;36;362;3606;2409;36000;093;0;06;06;112;243600301;CC;1125;1018;1;1;3
36233;La Vernelle;24;36;362;3622;2414;36000;998;0;05;00;300;243600244;CC;778;693;1;1;3
36234;Verneuil-sur-Igneraie;24;36;363;3609;2409;36000;998;0;04;00;300;243600350;CC;345;327;1;1;2
36235;Veuil;24;36;362;3622;2414;36000;000;0;04;00;400;243600244;CC;383;364;1;1;3
36236;Vicq-Exemplet;24;36;363;3609;2409;36000;000;0;04;00;400;243600350;CC;327;360;1;1;5
36237;Vicq-sur-Nahon;24;36;362;3622;2414;36000;000;0;05;00;400;243600244;CC;768;778;1;1;3
36238;Vigoulant;24;36;363;3620;2409;36000;000;0;03;00;400;243600350;CC;129;109;1;1;3
36239;Vigoux;24;36;361;3617;2409;36000;998;0;04;00;300;243600319;CC;466;445;1;1;5
36240;Vijon;24;36;363;3620;2409;36000;000;0;04;00;400;243600350;CC;308;323;1;1;1
36241;Villedieu-sur-Indre;24;36;362;3606;2409;36103;093;1;12;06;112;243600301;CC;2744;2339;2;1;4
36242;Villegongis;24;36;362;3614;2409;36000;093;0;03;06;112;243600293;CC;136;101;1;1;3
36243;Villegouin;24;36;362;3610;2409;36000;998;0;04;00;300;243600269;CC;402;411;1;1;4
36244;Villentrois;24;36;362;3622;2414;36000;000;0;05;00;400;243600244;CC;614;645;1;1;5
36245;Villers-les-Ormes;24;36;362;3625;2409;36000;093;0;04;06;112;243600301;CC;423;338;1;1;4
36246;Villiers;24;36;361;3615;2409;36000;000;0;03;00;400;243600343;CC;192;189;1;1;4
36247;Vineuil;24;36;362;3614;2409;36000;093;0;06;06;112;243600293;CC;1184;1138;1;1;3
36248;Vouillon;24;36;364;3613;2409;36000;093;0;04;06;112;243600368;CC;260;250;1;1;5
37001;Abilly;24;37;373;3709;2412;00255;538;2;21;01;221;243700812;CC;1121;1106;1;1;3
37002;Ambillou;24;37;372;3705;2412;37000;018;0;06;08;112;243700663;CC;1774;1300;1;1;4
37003;Amboise;24;37;372;3701;2412;37701;018;7;72;08;111;243700176;CC;12846;11461;3;2;
37004;Anché;24;37;371;3710;2410;37000;998;0;04;00;300;243700911;CC;431;365;1;1;5
37005;Antogny-le-Tillac;24;37;371;3720;2412;37000;117;0;05;06;112;243700929;CC;532;447;1;1;4
37006;Artannes-sur-Indre;24;37;372;3714;2412;37104;018;1;13;08;112;243700804;CC;2480;2185;2;1;2
37007;Assay;24;37;371;3719;2410;37000;000;0;03;00;400;243700697;CC;173;174;1;1;4
37008;Athée-sur-Cher;24;37;372;3703;2412;37000;018;0;07;08;112;243700820;CC;2501;2016;2;1;3
37009;Autrèche;24;37;372;3706;2412;37000;018;0;04;08;112;243700499;CC;394;400;1;1;3
37010;Auzouer-en-Touraine;24;37;372;3706;2412;37203;997;2;22;00;120;243700499;CC;2064;1361;2;1;3
37011;Avoine;24;37;371;3707;2410;37111;626;1;14;01;221;243700184;CC;1834;1778;1;1;2
37012;Avon-les-Roches;24;37;371;3710;2412;37000;998;0;05;00;300;243700911;CC;549;520;1;1;3
37013;Avrillé-les-Ponceaux;24;37;371;3711;2412;37000;018;0;04;08;112;243700663;CC;449;384;1;1;1
37014;Azay-le-Rideau;24;37;371;3702;2412;37112;018;1;14;08;112;243700796;CC;3435;3106;2;1;3
37015;Azay-sur-Cher;24;37;372;3703;2412;37000;018;0;07;08;112;243700747;CC;2993;2707;2;1;1
37016;Azay-sur-Indre;24;37;373;3713;2412;37000;018;0;04;08;112;243700465;CC;382;355;1;1;2
37018;Ballan-Miré;24;37;372;3731;2412;37701;018;7;72;08;111;243700754;CA;8106;7054;2;1;4
37019;Barrou;24;37;373;3708;2412;37000;998;0;04;00;300;243700812;CC;501;482;1;1;3
37020;Beaulieu-lès-Loches;24;37;373;3713;2411;37301;345;3;31;01;211;243700465;CC;1759;1720;1;1;4
37021;Beaumont-la-Ronce;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1167;995;1;1;4
37022;Beaumont-en-Véron;24;37;371;3707;2410;37111;626;1;14;01;221;243700184;CC;2793;2758;2;1;2
37023;Beaumont-Village;24;37;373;3715;2411;37000;998;0;04;00;300;243700770;CC;258;242;1;1;5
37024;Benais;24;37;371;3704;2410;37201;528;2;21;01;221;243700861;CC;937;870;1;1;3
37025;Berthenay;24;37;372;3731;2412;37000;018;0;05;08;112;243700754;CA;742;675;1;1;4
37026;Betz-le-Château;24;37;373;3708;2411;37000;000;0;05;00;400;243700812;CC;582;595;1;1;2
37027;Bléré;24;37;372;3703;2412;37701;018;7;72;08;111;243700820;CC;5213;4578;2;1;2
37028;Bossay-sur-Claise;24;37;373;3718;2407;37000;000;0;05;00;400;243700812;CC;826;786;1;1;5
37029;Bossée;24;37;373;3712;2412;37000;018;0;04;08;112;243700895;CC;340;334;1;1;1
37030;Le Boulay;24;37;372;3706;2412;37000;997;0;05;00;120;243700499;CC;694;493;1;1;5
37031;Bourgueil;24;37;371;3704;2410;37201;528;2;21;01;221;243700861;CC;3898;4108;2;1;3
37032;Bournan;24;37;373;3712;2412;37000;998;0;04;00;300;243700895;CC;265;215;1;1;1
37033;Boussay;24;37;373;3718;2407;37000;000;0;04;00;400;243700812;CC;248;268;1;1;4
37034;Braslou;24;37;371;3719;2412;37000;000;0;04;00;400;243700697;CC;320;326;1;1;3
37035;Braye-sous-Faye;24;37;371;3719;2412;37000;000;0;04;00;400;243700697;CC;325;368;1;1;5
37036;Braye-sur-Maulne;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;216;205;1;1;2
37037;Brèches;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;284;255;1;1;5
37038;Bréhémont;24;37;371;3702;2412;37000;018;0;05;08;112;243700796;CC;793;716;1;1;1
37039;Bridoré;24;37;373;3713;2411;37000;998;0;05;00;300;243700465;CC;552;475;1;1;2
37040;Brizay;24;37;371;3710;2412;37000;998;0;04;00;300;243700911;CC;339;287;1;1;1
37041;Bueil-en-Touraine;24;37;372;3717;2412;37000;018;0;04;08;112;243700887;CC;323;366;1;1;2
37042;Candes-Saint-Martin;24;37;371;3707;2410;37000;998;0;04;00;300;243700390;CC;221;227;1;1;5
37043;Cangey;24;37;372;3701;2412;37701;018;7;72;08;111;243700176;CC;1083;773;1;1;1
37044;La Celle-Guenand;24;37;373;3708;2412;37000;000;0;04;00;400;243700812;CC;395;362;1;1;1
37045;La Celle-Saint-Avant;24;37;373;3709;2412;37000;997;0;06;00;120;243700812;CC;1038;1084;1;1;2
37046;Céré-la-Ronde;24;37;372;3703;2411;37000;998;0;04;00;300;ZZZZZZZZZ;;446;437;1;1;2
37047;Cerelles;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1231;982;1;1;1
37048;Chambon;24;37;373;3718;2407;37000;000;0;04;00;400;243700812;CC;301;289;1;1;5
37049;Chambourg-sur-Indre;24;37;373;3713;2411;37000;998;0;06;00;300;243700465;CC;1281;1190;1;1;5
37050;Chambray-lès-Tours;24;37;372;3734;2412;37701;018;7;72;08;111;243700754;CA;10733;10269;3;2;
37051;Champigny-sur-Veude;24;37;371;3719;2410;37000;998;0;05;00;300;243700697;CC;865;881;1;1;5
37052;Chançay;24;37;372;3724;2412;37000;018;0;05;08;112;243700788;CC;1091;949;1;1;3
37053;Chanceaux-près-Loches;24;37;373;3713;2411;37000;345;0;03;01;212;243700465;CC;148;143;1;1;1
37054;Chanceaux-sur-Choisille;24;37;372;3724;2412;37105;018;1;13;08;112;243700788;CC;3586;2822;2;1;4
37055;Channay-sur-Lathan;24;37;372;3705;2412;37000;018;0;05;08;112;243700663;CC;817;595;1;1;2
37056;La Chapelle-aux-Naux;24;37;371;3702;2412;37000;018;0;05;08;112;243700796;CC;534;496;1;1;5
37057;La Chapelle-Blanche-Saint-Martin;24;37;373;3712;2412;37000;997;0;05;00;120;243700895;CC;667;519;1;1;1
37058;La Chapelle-sur-Loire;24;37;371;3704;2410;37000;998;0;06;00;300;243700861;CC;1528;1479;1;1;1
37059;Charentilly;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1094;987;1;1;1
37060;Chargé;24;37;372;3701;2412;37701;018;7;72;08;111;243700176;CC;1159;946;1;1;1
37061;Charnizay;24;37;373;3718;2412;37000;000;0;04;00;400;243700812;CC;496;524;1;1;3
37062;Château-la-Vallière;24;37;372;3705;2412;37000;018;0;06;08;112;243700663;CC;1650;1533;1;1;2
37063;Château-Renault;24;37;372;3706;2412;37203;997;2;22;00;120;243700499;CC;5181;5481;2;1;4
37064;Chaumussay;24;37;373;3718;2407;37000;000;0;04;00;400;243700812;CC;249;262;1;1;3
37065;Chaveignes;24;37;371;3719;2412;37101;000;1;12;00;400;243700697;CC;572;593;1;1;1
37066;Chédigny;24;37;373;3713;2412;37000;997;0;05;00;120;243700465;CC;546;435;1;1;4
37067;Cheillé;24;37;371;3702;2412;37112;018;1;14;08;112;243700796;CC;1657;1283;1;1;5
37068;Chemillé-sur-Dême;24;37;372;3717;2412;37000;018;0;05;08;112;243700887;CC;679;575;1;1;3
37069;Chemillé-sur-Indrois;24;37;373;3715;2411;37000;998;0;04;00;300;243700770;CC;226;197;1;1;5
37070;Chenonceaux;24;37;372;3703;2412;37000;018;0;04;08;112;243700820;CC;356;326;1;1;3
37071;Chezelles;24;37;371;3710;2412;37000;000;0;03;00;400;243700911;CC;137;130;1;1;3
37072;Chinon;24;37;371;3707;2410;37205;383;2;22;01;211;243700879;CC;7894;8712;2;1;2
37073;Chisseaux;24;37;372;3703;2412;37000;018;0;05;08;112;243700820;CC;637;575;1;1;5
37074;Chouzé-sur-Loire;24;37;371;3704;2410;37000;998;0;07;00;300;243700861;CC;2071;2094;2;1;5
37075;Cigogné;24;37;372;3703;2412;37000;018;0;04;08;112;243700820;CC;336;308;1;1;4
37076;Cinais;24;37;371;3707;2410;37000;998;0;04;00;300;243700390;CC;446;439;1;1;2
37077;Cinq-Mars-la-Pile;24;37;371;3711;2412;37110;018;1;14;08;112;243700663;CC;3369;2620;2;1;5
37078;Ciran;24;37;373;3712;2411;37000;998;0;04;00;300;243700895;CC;440;364;1;1;3
37079;Civray-de-Touraine;24;37;372;3703;2412;37701;018;7;72;08;111;243700820;CC;1815;1523;1;1;2
37080;Civray-sur-Esves;24;37;373;3709;2412;37000;998;0;03;00;300;243700895;CC;221;202;1;1;2
37081;Cléré-les-Pins;24;37;371;3711;2412;37000;018;0;06;08;112;243700663;CC;1304;1165;1;1;1
37082;Continvoir;24;37;371;3704;2412;37000;018;0;04;08;112;243700861;CC;467;449;1;1;2
37083;Cormery;24;37;372;3734;2412;37204;018;2;22;08;112;243700465;CC;1653;1540;1;1;5
37084;Couesmes;24;37;372;3705;2412;37000;018;0;05;08;112;243700663;CC;531;515;1;1;1
37085;Courçay;24;37;372;3703;2412;37000;018;0;05;08;112;243700820;CC;834;694;1;1;2
37086;Courcelles-de-Touraine;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;482;325;1;1;3
37087;Courcoué;24;37;371;3719;2412;37000;998;0;04;00;300;243700697;CC;264;236;1;1;5
37088;Couziers;24;37;371;3707;2410;37000;000;0;03;00;400;243700390;CC;113;102;1;1;4
37089;Cravant-les-Côteaux;24;37;371;3710;2410;37000;998;0;05;00;300;243700911;CC;723;751;1;1;4
37090;Crissay-sur-Manse;24;37;371;3710;2412;37000;998;0;03;00;300;243700911;CC;118;119;1;1;1
37091;La Croix-en-Touraine;24;37;372;3703;2412;37701;018;7;72;08;111;243700820;CC;2224;1968;2;1;5
37092;Crotelles;24;37;372;3706;2412;37000;018;0;05;08;112;243700499;CC;640;530;1;1;2
37093;Crouzilles;24;37;371;3710;2412;37000;998;0;05;00;300;243700911;CC;567;519;1;1;5
37094;Cussay;24;37;373;3709;2412;37000;998;0;05;00;300;243700895;CC;586;560;1;1;3
37095;Dame-Marie-les-Bois;24;37;372;3706;2412;37000;018;0;04;08;112;243700499;CC;313;275;1;1;1
37096;Dierre;24;37;372;3703;2412;37701;018;7;72;08;111;243700820;CC;572;495;1;1;5
37097;Dolus-le-Sec;24;37;373;3713;2412;37000;018;0;05;08;112;243700465;CC;685;537;1;1;4
37098;Draché;24;37;373;3709;2412;37000;998;0;05;00;300;243700895;CC;706;635;1;1;3
37099;Druye;24;37;372;3731;2412;37000;018;0;05;08;112;243700754;CA;895;721;1;1;5
37100;Épeigné-les-Bois;24;37;372;3703;2412;00163;997;1;13;00;120;243700820;CC;436;376;1;1;5
37101;Épeigné-sur-Dême;24;37;372;3717;2412;37000;018;0;03;08;112;243700887;CC;159;145;1;1;4
37102;Les Essards;24;37;371;3711;2412;37000;018;0;03;08;112;243700663;CC;155;153;1;1;3
37103;Esves-le-Moutier;24;37;373;3712;2411;37000;998;0;03;00;300;243700895;CC;145;164;1;1;4
37104;Esvres;24;37;372;3734;2412;37204;018;2;22;08;112;243700804;CC;4523;4278;2;1;2
37105;Faye-la-Vineuse;24;37;371;3719;2412;37000;000;0;04;00;400;243700697;CC;295;285;1;1;3
37106;La Ferrière;24;37;372;3706;2412;37000;018;0;04;08;112;243700499;CC;292;214;1;1;4
37107;Ferrière-Larçon;24;37;373;3708;2411;37000;000;0;04;00;400;243700812;CC;273;298;1;1;4
37108;Ferrière-sur-Beaulieu;24;37;373;3713;2411;37301;345;3;31;01;211;243700465;CC;735;563;1;1;2
37109;Fondettes;24;37;372;3736;2412;37701;018;7;72;08;111;243700754;CA;10377;8918;3;1;4
37110;Francueil;24;37;372;3703;2412;37000;018;0;06;08;112;243700820;CC;1297;946;1;1;2
37111;Genillé;24;37;373;3715;2411;37000;998;0;06;00;300;243700770;CC;1582;1423;1;1;2
37112;Gizeux;24;37;371;3704;2412;37000;998;0;04;00;300;243700861;CC;449;427;1;1;5
37113;Le Grand-Pressigny;24;37;373;3708;2412;37000;998;0;06;00;300;243700812;CC;997;1117;1;1;1
37114;La Guerche;24;37;373;3708;2412;37000;997;0;04;00;120;243700812;CC;199;229;1;1;3
37115;Descartes;24;37;373;3709;2412;00255;538;2;21;01;221;243700812;CC;3815;4015;2;1;1
37116;Les Hermites;24;37;372;3706;2412;37000;998;0;05;00;300;243700499;CC;568;538;1;1;4
37117;Hommes;24;37;372;3705;2412;37000;018;0;05;08;112;243700663;CC;900;664;1;1;1
37118;Huismes;24;37;371;3707;2410;37000;998;0;06;00;300;243700184;CC;1536;1388;1;1;5
37119;L'Île-Bouchard;24;37;371;3710;2412;37000;998;0;06;00;300;243700911;CC;1721;1765;1;1;4
37120;Ingrandes-de-Touraine;24;37;371;3711;2412;37000;998;0;05;00;300;243700861;CC;501;470;1;1;1
37121;Jaulnay;24;37;371;3719;2412;37000;997;0;04;00;120;243700697;CC;253;273;1;1;1
37122;Joué-lès-Tours;24;37;372;3798;2412;37701;018;7;72;08;111;243700754;CA;35976;36511;3;2;
37123;Langeais;24;37;371;3711;2412;37108;018;1;13;08;112;243700663;CC;4029;3868;2;1;2
37124;Larçay;24;37;372;3737;2412;37701;018;7;72;08;111;243700747;CC;2391;2035;2;1;5
37125;Lémeré;24;37;371;3719;2410;37000;998;0;04;00;300;243700697;CC;442;369;1;1;3
37126;Lerné;24;37;371;3707;2410;37000;998;0;04;00;300;243700390;CC;319;312;1;1;2
37127;Le Liège;24;37;373;3715;2412;37000;018;0;04;08;112;243700770;CC;345;227;1;1;2
37128;Lignières-de-Touraine;24;37;371;3702;2412;37000;018;0;06;08;112;243700796;CC;1130;928;1;1;2
37129;Ligré;24;37;371;3719;2410;37205;383;2;22;01;211;243700697;CC;1029;966;1;1;5
37130;Ligueil;24;37;373;3712;2412;37000;000;0;07;00;400;243700895;CC;2222;2162;2;1;1
37131;Limeray;24;37;372;3701;2412;37701;018;7;72;08;111;243700713;CC;1173;945;1;1;2
37132;Loches;24;37;373;3713;2411;37301;345;3;31;01;211;243700465;CC;6507;6329;2;1;2
37133;Loché-sur-Indrois;24;37;373;3715;2411;37000;000;0;05;00;400;243700770;CC;505;532;1;1;5
37134;Louans;24;37;373;3712;2412;37000;018;0;05;08;112;243700895;CC;601;543;1;1;1
37135;Louestault;24;37;372;3717;2412;37000;018;0;04;08;112;243700887;CC;366;290;1;1;2
37136;Le Louroux;24;37;373;3712;2412;37000;018;0;04;08;112;243700895;CC;473;425;1;1;4
37137;Lublé;24;37;372;3705;2412;37000;018;0;03;08;112;243700663;CC;139;125;1;1;4
37138;Lussault-sur-Loire;24;37;372;3701;2412;37000;018;0;05;08;112;243700713;CC;717;692;1;1;1
37139;Luynes;24;37;372;3736;2412;37701;018;7;72;08;111;243700754;CA;5078;4502;2;1;1
37140;Luzé;24;37;371;3719;2412;37000;998;0;04;00;300;243700697;CC;264;263;1;1;3
37141;Luzillé;24;37;372;3703;2412;37000;018;0;05;08;112;243700820;CC;894;778;1;1;2
37142;Maillé;24;37;371;3720;2412;37000;998;0;05;00;300;243700929;CC;604;653;1;1;4
37143;Manthelan;24;37;373;3712;2412;37000;018;0;06;08;112;243700895;CC;1371;1145;1;1;3
37144;Marçay;24;37;371;3707;2410;37000;998;0;04;00;300;243700390;CC;463;451;1;1;4
37145;Marcé-sur-Esves;24;37;373;3709;2412;37000;998;0;04;00;300;243700895;CC;236;227;1;1;1
37146;Marcilly-sur-Maulne;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;225;237;1;1;1
37147;Marcilly-sur-Vienne;24;37;371;3720;2412;37000;998;0;05;00;300;243700929;CC;561;509;1;1;5
37148;Marigny-Marmande;24;37;371;3719;2412;37000;998;0;05;00;300;243700697;CC;605;621;1;1;4
37149;Marray;24;37;372;3717;2412;37000;018;0;04;08;112;243700887;CC;410;337;1;1;5
37150;Mazières-de-Touraine;24;37;371;3711;2412;37000;018;0;06;08;112;243700663;CC;1303;1022;1;1;2
37151;La Membrolle-sur-Choisille;24;37;372;3736;2412;37701;018;7;72;08;111;243700754;CA;3009;2926;2;1;1
37152;Mettray;24;37;372;3736;2412;37701;018;7;72;08;111;243700754;CA;2104;2027;2;1;1
37153;Monnaie;24;37;372;3724;2412;37106;018;1;13;08;112;243700788;CC;4011;3305;2;1;4
37154;Montbazon;24;37;372;3714;2412;37701;018;7;72;08;111;243700804;CC;3933;3433;2;1;1
37155;Monthodon;24;37;372;3706;2412;37000;997;0;05;00;120;243700499;CC;623;559;1;1;4
37156;Montlouis-sur-Loire;24;37;372;3737;2412;37701;018;7;72;08;111;243700747;CC;10487;9653;3;T;
37157;Montrésor;24;37;373;3715;2411;37000;000;0;04;00;400;243700770;CC;338;395;1;1;1
37158;Montreuil-en-Touraine;24;37;372;3701;2412;37000;018;0;05;08;112;243700713;CC;768;642;1;1;2
37159;Monts;24;37;372;3714;2412;37202;018;2;21;08;112;243700804;CC;6962;6512;2;1;1
37160;Morand;24;37;372;3706;2412;37000;997;0;04;00;120;243700499;CC;328;235;1;1;5
37161;Mosnes;24;37;372;3701;2412;37000;018;0;05;08;112;243700713;CC;742;737;1;1;3
37162;Mouzay;24;37;373;3712;2411;37000;998;0;04;00;300;243700895;CC;486;464;1;1;3
37163;Nazelles-Négron;24;37;372;3701;2412;37701;018;7;72;08;111;243700176;CC;3522;3635;2;1;5
37165;Neuil;24;37;371;3720;2412;37000;018;0;04;08;112;243700929;CC;439;369;1;1;5
37166;Neuillé-le-Lierre;24;37;372;3724;2412;37000;018;0;05;08;112;243700176;CC;765;582;1;1;4
37167;Neuillé-Pont-Pierre;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1951;1765;1;1;3
37168;Neuilly-le-Brignon;24;37;373;3709;2412;37000;998;0;04;00;300;243700812;CC;311;308;1;1;1
37169;Neuville-sur-Brenne;24;37;372;3706;2412;37000;997;0;05;00;120;243700499;CC;802;623;1;1;4
37170;Neuvy-le-Roi;24;37;372;3717;2412;37000;018;0;06;08;112;243700887;CC;1156;1108;1;1;2
37171;Noizay;24;37;372;3724;2412;37701;018;7;72;08;111;243700176;CC;1155;1156;1;1;1
37172;Notre-Dame-d'Oé;24;37;372;3724;2412;37701;018;7;72;08;111;243700754;CA;3998;3330;2;1;5
37173;Nouans-les-Fontaines;24;37;373;3715;2411;37000;000;0;05;00;400;243700770;CC;791;789;1;1;3
37174;Nouâtre;24;37;371;3720;2412;37000;998;0;05;00;300;243700929;CC;881;788;1;1;1
37175;Nouzilly;24;37;372;3706;2412;37000;018;0;06;08;112;243700499;CC;1239;1106;1;1;4
37176;Noyant-de-Touraine;24;37;371;3720;2412;37000;997;0;05;00;120;243700929;CC;991;646;1;1;1
37177;Orbigny;24;37;373;3715;2411;37000;998;0;05;00;300;243700770;CC;756;726;1;1;5
37178;Panzoult;24;37;371;3710;2412;37000;998;0;05;00;300;243700911;CC;568;564;1;1;4
37179;Parçay-Meslay;24;37;372;3724;2412;37701;018;7;72;08;111;243700788;CC;2304;2195;2;1;1
37180;Parçay-sur-Vienne;24;37;371;3710;2412;37000;998;0;05;00;300;243700911;CC;655;530;1;1;4
37181;Paulmy;24;37;373;3708;2412;37000;000;0;04;00;400;243700812;CC;243;261;1;1;3
37182;Pernay;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1055;865;1;1;4
37183;Perrusson;24;37;373;3713;2411;37301;345;3;31;01;211;243700465;CC;1538;1418;1;1;4
37184;Le Petit-Pressigny;24;37;373;3708;2412;37000;000;0;04;00;400;243700812;CC;322;366;1;1;3
37185;Pocé-sur-Cisse;24;37;372;3701;2412;37701;018;7;72;08;111;243700176;CC;1628;1582;1;1;1
37186;Pont-de-Ruan;24;37;372;3714;2412;37104;018;1;13;08;112;243700796;CC;871;596;1;1;4
37187;Ports;24;37;371;3720;2412;37000;997;0;04;00;120;243700929;CC;358;347;1;1;5
37188;Pouzay;24;37;371;3720;2412;37000;998;0;05;00;300;243700929;CC;828;755;1;1;5
37189;Preuilly-sur-Claise;24;37;373;3718;2407;37000;000;0;06;00;400;243700812;CC;1072;1290;1;1;1
37190;Pussigny;24;37;371;3720;2412;37000;997;0;03;00;120;243700929;CC;190;184;1;1;3
37191;Razines;24;37;371;3719;2412;37000;000;0;04;00;400;243700697;CC;240;246;1;1;5
37192;Reignac-sur-Indre;24;37;373;3713;2412;37000;018;0;06;08;112;243700465;CC;1231;1068;1;1;5
37193;Restigné;24;37;371;3704;2410;37201;528;2;21;01;221;243700861;CC;1198;1225;1;1;1
37194;Reugny;24;37;372;3724;2412;37000;018;0;06;08;112;243700788;CC;1582;1417;1;1;3
37195;La Riche;24;37;372;3731;2412;37701;018;7;72;08;111;243700754;CA;10080;8599;3;1;3
37196;Richelieu;24;37;371;3719;2412;37101;000;1;12;00;400;243700697;CC;1941;2172;1;1;5
37197;Rigny-Ussé;24;37;371;3702;2412;37000;997;0;05;00;120;243700796;CC;532;506;1;1;1
37198;Rillé;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;307;272;1;1;2
37199;Rilly-sur-Vienne;24;37;371;3710;2412;37000;998;0;04;00;300;243700911;CC;465;404;1;1;2
37200;Rivarennes;24;37;371;3702;2412;37000;018;0;05;08;112;243700796;CC;1010;713;1;1;1
37201;Rivière;24;37;371;3707;2410;37205;383;2;22;01;211;243700879;CC;702;625;1;1;4
37202;La Roche-Clermault;24;37;371;3707;2410;37000;998;0;05;00;300;243700390;CC;487;479;1;1;1
37203;Rochecorbon;24;37;372;3724;2412;37701;018;7;72;08;111;243700788;CC;3311;2982;2;1;5
37204;Rouziers-de-Touraine;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1223;1037;1;1;4
37205;Saché;24;37;371;3702;2412;37000;018;0;06;08;112;243700796;CC;1277;1005;1;1;2
37206;Saint-Antoine-du-Rocher;24;37;372;3716;2412;37000;018;0;06;08;112;243700432;CC;1483;1095;1;1;1
37207;Saint-Aubin-le-Dépeint;24;37;372;3717;2412;37000;997;0;04;00;120;243700887;CC;325;329;1;1;1
37208;Saint-Avertin;24;37;372;3732;2412;37701;018;7;72;08;111;243700754;CA;13947;14094;3;2;
37209;Saint-Bauld;24;37;373;3713;2412;37000;018;0;03;08;112;243700465;CC;204;168;1;1;4
37210;Saint-Benoît-la-Forêt;24;37;371;3702;2410;37000;998;0;05;00;300;243700879;CC;882;766;1;1;1
37211;Saint-Branchs;24;37;372;3734;2412;37000;018;0;07;08;112;243700804;CC;2444;2212;2;1;5
37212;Sainte-Catherine-de-Fierbois;24;37;371;3720;2412;37000;018;0;05;08;112;243700929;CC;652;611;1;1;5
37213;Saint-Christophe-sur-le-Nais;24;37;372;3717;2412;37102;018;1;12;08;112;243700887;CC;1087;964;1;1;2
37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;37701;018;7;72;08;111;243700754;CA;16072;16096;3;2;
37216;Saint-Épain;24;37;371;3720;2412;37000;018;0;06;08;112;243700929;CC;1544;1419;1;1;3
37217;Saint-Étienne-de-Chigny;24;37;372;3736;2412;37110;018;1;14;08;112;243700754;CA;1426;1323;1;1;3
37218;Saint-Flovier;24;37;373;3708;2411;37000;000;0;05;00;400;243700812;CC;603;605;1;1;2
37219;Saint-Genouph;24;37;372;3731;2412;37701;018;7;72;08;111;243700754;CA;1028;940;1;1;3
37220;Saint-Germain-sur-Vienne;24;37;371;3707;2410;37000;998;0;04;00;300;243700390;CC;376;353;1;1;1
37221;Saint-Hippolyte;24;37;373;3713;2411;37000;998;0;05;00;300;243700465;CC;598;567;1;1;1
37222;Saint-Jean-Saint-Germain;24;37;373;3713;2411;37000;345;0;05;01;212;243700465;CC;723;602;1;1;3
37223;Saint-Laurent-de-Lin;24;37;372;3705;2412;37000;018;0;04;08;112;243700663;CC;300;234;1;1;3
37224;Saint-Laurent-en-Gâtines;24;37;372;3706;2412;37000;018;0;05;08;112;243700499;CC;933;730;1;1;3
37225;Saint-Martin-le-Beau;24;37;372;3703;2412;37701;018;7;72;08;111;243700820;CC;2902;2466;2;1;3
37226;Sainte-Maure-de-Touraine;24;37;371;3720;2412;37109;684;1;14;01;221;243700929;CC;4096;3908;2;1;5
37227;Saint-Michel-sur-Loire;24;37;371;3711;2412;37000;018;0;05;08;112;243700663;CC;629;509;1;1;1
37228;Saint-Nicolas-de-Bourgueil;24;37;371;3704;2410;37000;998;0;06;00;300;243700861;CC;1177;1196;1;1;3
37229;Saint-Nicolas-des-Motets;24;37;372;3706;2412;37000;997;0;04;00;120;243700499;CC;265;224;1;1;1
37230;Saint-Ouen-les-Vignes;24;37;372;3701;2412;37701;018;7;72;08;111;243700713;CC;1031;941;1;1;2
37231;Saint-Paterne-Racan;24;37;372;3717;2412;37102;018;1;12;08;112;243700887;CC;1676;1511;1;1;4
