CODGEO;LIBGEO;DEP;REG;EPCI;NATURE_EPCI;ARR;CV;ZE2010;UU2010;TUU2014;TDUU2014;AU2010;TAU2014;CATAEU2010;BV2012
01094;Chavannes-sur-Reyssouze;01;84;200071371;CC;012;0117;0053;01000;0;05;997;00;120;01305
01095;Nivigne et Suran;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;01053
01096;Chaveyriat;01;84;200070555;CC;012;0123;8202;01000;0;05;071;07;112;01457
01097;Chavornay;01;84;200040350;CC;011;0110;8216;01000;0;04;998;00;300;01034
01098;Chazey-Bons;01;84;200040350;CC;011;0104;8216;01000;0;06;294;02;212;01034
01099;Chazey-sur-Ain;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;01244
01100;Cheignieu-la-Balme;01;84;200040350;CC;011;0104;8216;01000;0;03;998;00;300;01034
01101;Chevillard;01;84;200042935;CC;014;0110;8203;01000;0;03;998;00;300;01269
01102;Chevroux;01;84;200071371;CC;012;0117;0053;01000;0;05;088;07;112;01305
01103;Chevry;01;84;240100750;CC;013;0120;8219;01108;1;13;037;08;112;74012
01104;Chézery-Forens;01;84;240100750;CC;013;0120;8219;01000;0;04;998;00;300;01033
01105;Civrieux;01;84;200042497;CC;012;0122;8214;01000;0;06;002;09;112;69123
01106;Cize;01;84;200071751;CA;012;0118;8202;01000;0;03;071;07;112;01053
01107;Cleyzieu;01;84;240100883;CC;011;0101;8201;01000;0;03;002;09;112;01004
01108;Coligny;01;84;200071751;CA;012;0118;8202;01000;0;06;071;07;112;39475
01109;Collonges;01;84;240100750;CC;013;0120;8219;01000;0;07;037;08;112;01033
01110;Colomieu;01;84;200040350;CC;011;0104;8216;01000;0;03;294;02;212;01034
01111;Conand;01;84;240100883;CC;011;0101;8201;01000;0;03;002;09;112;01004
01112;Condamine;01;84;200042935;CC;014;0110;8203;01102;1;11;998;00;300;01269
01113;Condeissiat;01;84;200069193;CC;012;0108;8202;01000;0;05;997;00;120;01457
01114;Confort;01;84;240100891;CC;014;0103;8219;01000;0;05;998;00;300;01033
01115;Confrançon;01;84;200071751;CA;012;0102;8202;01000;0;06;071;07;112;01266
01116;Contrevoz;01;84;200040350;CC;011;0104;8216;01000;0;05;294;02;212;01034
01117;Conzieu;01;84;200040350;CC;011;0104;8216;01000;0;03;294;02;212;01034
01118;Corbonod;01;84;200070852;CC;011;0110;8219;00164;1;14;998;00;300;74269
01121;Corlier;01;84;240100578;CC;011;0110;8203;01000;0;03;998;00;300;01185
01122;Cormaranche-en-Bugey;01;84;240100578;CC;011;0110;8203;01000;0;05;540;01;222;01185
01123;Cormoranche-sur-Saône;01;84;200070555;CC;012;0123;0053;01000;0;06;088;07;112;71090
01124;Cormoz;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;39475
01125;Corveissiat;01;84;200071751;CA;012;0118;8203;01000;0;05;997;00;120;01053
01127;Courmangoux;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;39475
01128;Courtes;01;84;200071751;CA;012;0117;8202;01000;0;04;997;00;120;01305
01129;Crans;01;84;200069193;CC;012;0107;8201;01000;0;04;002;09;112;01244
01130;Cras-sur-Reyssouze;01;84;200071751;CA;012;0102;8202;01000;0;06;071;07;112;01266
01133;Cressin-Rochefort;01;84;200040350;CC;011;0104;8216;01000;0;04;294;02;212;01034
01134;Crottet;01;84;200070555;CC;012;0123;0053;01121;1;14;088;07;112;01134
01135;Crozet;01;84;240100750;CC;013;0120;8219;01108;1;13;037;08;112;74012
01136;Cruzilles-lès-Mépillat;01;84;200070555;CC;012;0123;0053;01000;0;05;088;07;112;01134
01138;Culoz;01;84;200040350;CC;011;0110;8216;01109;1;13;744;01;221;01034
01139;Curciat-Dongalon;01;84;200071751;CA;012;0117;8202;01000;0;04;997;00;120;01266
01140;Curtafond;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01266
01141;Cuzieu;01;84;200040350;CC;011;0104;8216;01000;0;04;294;02;212;01034
01142;Dagneux;01;84;240100610;CC;012;0112;8214;00758;7;73;002;09;111;69123
01143;Divonne-les-Bains;01;84;240100750;CC;013;0109;8219;01203;2;22;037;08;112;01143
01144;Dommartin;01;84;200071371;CC;012;0117;0053;01000;0;05;088;07;112;71270
01145;Dompierre-sur-Veyle;01;84;200071751;CA;012;0107;8214;01000;0;06;002;09;112;01053
01146;Dompierre-sur-Chalaronne;01;84;200069193;CC;012;0108;8213;01000;0;04;997;00;120;01093
01147;Domsure;01;84;200071751;CA;012;0118;8202;01000;0;04;071;07;112;39475
01148;Dortan;01;84;200042935;CC;014;0116;8203;01000;0;06;165;05;112;01283
01149;Douvres;01;84;240100883;CC;011;0101;8201;01000;0;06;002;09;112;01004
01150;Drom;01;84;200071751;CA;012;0118;8202;01000;0;04;071;07;112;01053
01151;Druillat;01;84;200071751;CA;012;0107;8201;01000;0;06;002;09;112;01004
01152;Échallon;01;84;200042935;CC;014;0114;8203;01000;0;05;165;05;112;01283
01153;Échenevex;01;84;240100750;CC;013;0120;8219;01000;0;07;037;08;112;01173
01154;Étrez;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01266
01155;Évosges;01;84;240100578;CC;011;0110;8201;01000;0;03;997;00;120;01185
01156;Faramans;01;84;240100883;CC;011;0112;8201;01000;0;05;002;09;112;01244
01157;Fareins;01;84;200042497;CC;012;0122;8213;00758;7;73;002;09;111;69123
01158;Farges;01;84;240100750;CC;013;0120;8219;01000;0;05;037;08;112;74012
01159;Feillens;01;84;200071371;CC;012;0117;0053;01112;1;13;088;07;112;71270
01160;Ferney-Voltaire;01;84;240100750;CC;013;0119;8219;00652;6;62;037;08;111;74012
01162;Flaxieu;01;84;200040350;CC;011;0104;8216;01000;0;02;998;00;300;01034
01163;Foissiat;01;84;200071751;CA;012;0102;8202;01000;0;07;071;07;112;01266
01165;Francheleins;01;84;200070118;CC;012;0122;8213;00451;4;41;002;09;112;69019
01166;Frans;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01167;Garnerans;01;84;200070118;CC;012;0108;0053;01000;0;05;997;00;120;01348
01169;Genouilleux;01;84;200070118;CC;012;0108;8213;01000;0;05;002;09;112;69019
01170;Béard-Géovreissiat;01;84;200042935;CC;014;0114;8203;01202;2;21;545;01;221;01269
01171;Géovreisset;01;84;200042935;CC;014;0114;8203;01401;4;43;165;05;111;01283
01173;Gex;01;84;240100750;CC;013;0109;8219;01301;3;32;037;08;112;01173
01174;Giron;01;84;240100891;CC;014;0103;8219;01000;0;03;998;00;300;01033
01175;Gorrevod;01;84;200071371;CC;012;0117;0053;01117;1;14;997;00;120;01305
01177;Grand-Corent;01;84;200071751;CA;012;0118;8202;01000;0;03;071;07;112;01053
01179;Grièges;01;84;200070555;CC;012;0123;0053;01000;0;06;088;07;112;01134
01180;Grilly;01;84;240100750;CC;013;0109;8219;01000;0;05;037;08;112;01143
01181;Groissiat;01;84;200042935;CC;014;0114;8203;01401;4;43;165;05;111;01283
01183;Guéreins;01;84;200070118;CC;012;0108;8213;00451;4;41;002;09;112;69019
01184;Hautecourt-Romanèche;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;01053
01185;Hauteville-Lompnes;01;84;240100578;CC;011;0110;8203;01120;1;13;540;01;221;01185
01186;Hostiaz;01;84;240100578;CC;011;0110;8201;01000;0;02;997;00;120;01185
01187;Haut Valromey;01;84;200040350;CC;011;0110;8203;01000;0;05;000;00;400;01185
01188;Illiat;01;84;200070118;CC;012;0108;8213;01000;0;05;997;00;120;01348
01189;Injoux-Génissiat;01;84;240100891;CC;014;0103;8219;01000;0;06;998;00;300;01033
01190;Innimond;01;84;240100883;CC;011;0111;8209;01000;0;03;998;00;300;01034
01191;Izenave;01;84;200042935;CC;014;0110;8203;01000;0;03;998;00;300;01185
01192;Izernore;01;84;200042935;CC;014;0116;8203;01000;0;07;998;00;300;01283
01193;Izieu;01;84;200040350;CC;011;0104;8209;01000;0;04;998;00;300;38012
01194;Jassans-Riottier;01;84;200040590;CA;012;0121;8213;00758;7;73;002;09;111;69123
01195;Jasseron;01;84;200071751;CA;012;0118;8202;01000;0;06;071;07;112;01053
01196;Jayat;01;84;200071751;CA;012;0102;8202;01115;1;13;071;07;112;01266
01197;Journans;01;84;200071751;CA;012;0107;8202;01000;0;04;071;07;112;01053
01198;Joyeux;01;84;240100883;CC;011;0112;8201;01000;0;04;002;09;112;01443
01199;Jujurieux;01;84;200029999;CC;014;0116;8201;01116;1;13;002;09;112;01004
01200;Labalme;01;84;200029999;CC;014;0116;8203;01000;0;04;997;00;120;01269
01202;Lagnieu;01;84;240100883;CC;011;0111;8201;01204;2;22;002;09;112;01202
01203;Laiz;01;84;200070555;CC;012;0123;0053;01121;1;14;088;07;112;01134
01204;Le Poizat-Lalleyriat;01;84;200042935;CC;014;0114;8203;01000;0;05;998;00;300;01269
01205;Lancrans;01;84;240100891;CC;014;0103;8219;01000;0;06;998;00;300;01033
01206;Lantenay;01;84;200042935;CC;014;0110;8203;01000;0;04;998;00;300;01185
01207;Lapeyrouse;01;84;200069193;CC;012;0122;8213;01000;0;04;002;09;112;01443
01208;Lavours;01;84;200040350;CC;011;0104;8216;01000;0;03;998;00;300;01034
01209;Léaz;01;84;240100750;CC;013;0120;8219;01000;0;05;037;08;112;01033
01210;Lélex;01;84;240100750;CC;013;0120;8219;01000;0;04;000;00;400;01173
01211;Lent;01;84;200071751;CA;012;0107;8202;01000;0;06;071;07;112;01053
01212;Lescheroux;01;84;200071751;CA;012;0117;8202;01000;0;05;071;07;112;01266
01213;Leyment;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;01202
01214;Leyssard;01;84;200042935;CC;014;0116;8203;01000;0;03;998;00;300;01269
01215;Lhôpital;01;84;240100891;CC;014;0103;8219;01000;0;01;997;00;120;74269
01216;Lhuis;01;84;240100883;CC;011;0111;8209;01000;0;05;002;09;112;38261
01218;Lochieu;01;84;200040350;CC;011;0110;8216;01000;0;02;000;00;400;01034
01219;Lompnas;01;84;240100883;CC;011;0111;8201;01000;0;03;002;09;112;38247
01221;Lompnieu;01;84;200040350;CC;011;0110;8203;01000;0;03;998;00;300;01185
01224;Loyettes;01;84;240100883;CC;011;0111;8214;01103;1;13;002;09;112;38085
01225;Lurcy;01;84;200070118;CC;012;0122;8213;01000;0;04;002;09;112;69019
01227;Magnieu;01;84;200040350;CC;011;0104;8216;01000;0;04;294;02;212;01034
01228;Maillat;01;84;200042935;CC;014;0114;8203;01102;1;11;998;00;300;01269
01229;Malafretaz;01;84;200071751;CA;012;0102;8202;01000;0;06;071;07;112;01266
01230;Mantenay-Montlin;01;84;200071751;CA;012;0117;8202;01000;0;04;071;07;112;01266
01231;Manziat;01;84;200071371;CC;012;0117;0053;01000;0;06;088;07;112;01305
01232;Marboz;01;84;200071751;CA;012;0118;8202;01000;0;07;071;07;112;01266
01233;Marchamp;01;84;240100883;CC;011;0111;8209;01000;0;03;002;09;112;01034
01234;Marignieu;01;84;200040350;CC;011;0104;8216;01000;0;03;998;00;300;01034
01235;Marlieux;01;84;200069193;CC;012;0108;8213;01000;0;06;002;09;112;01443
01236;Marsonnas;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01266
01237;Martignat;01;84;200042935;CC;014;0114;8203;01401;4;43;165;05;111;01283
01238;Massieux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01239;Massignieu-de-Rives;01;84;200040350;CC;011;0104;8216;01000;0;05;998;00;300;73330
01240;Matafelon-Granges;01;84;200042935;CC;014;0116;8203;01000;0;05;165;05;112;01283
01241;Meillonnas;01;84;200071751;CA;012;0118;8202;01000;0;06;071;07;112;01053
01242;Mérignat;01;84;200029999;CC;014;0116;8201;01000;0;03;997;00;120;01004
01243;Messimy-sur-Saône;01;84;200070118;CC;012;0122;8213;00758;7;73;002;09;111;69123
01244;Meximieux;01;84;240100883;CC;011;0112;8201;01206;3;31;002;09;112;01244
01245;Bohas-Meyriat-Rignat;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;01053
01246;Mézériat;01;84;200070555;CC;012;0123;8202;01000;0;07;997;00;120;01457
01247;Mijoux;01;84;240100750;CC;013;0120;8219;01000;0;04;000;00;400;01173
01248;Mionnay;01;84;200069193;CC;012;0122;8214;01000;0;07;002;09;112;01333
01249;Miribel;01;84;240100800;CC;012;0113;8214;00758;7;73;002;09;111;69123
01250;Misérieux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01252;Mogneneins;01;84;200070118;CC;012;0108;8213;01000;0;05;002;09;112;01348
01254;Montagnat;01;84;200071751;CA;012;0107;8202;01111;1;13;071;07;112;01053
01255;Montagnieu;01;84;240100883;CC;011;0111;8201;01000;0;05;002;09;112;38247
01257;Montanges;01;84;240100891;CC;014;0103;8219;01000;0;04;998;00;300;01033
01258;Montceaux;01;84;200070118;CC;012;0108;8213;01000;0;06;002;09;112;69019
01259;Montcet;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01053
01260;Le Montellier;01;84;240100883;CC;011;0112;8214;01000;0;04;002;09;112;01244
01261;Monthieux;01;84;200069193;CC;012;0122;8213;01000;0;05;002;09;112;01333
01262;Montluel;01;84;240100610;CC;012;0112;8214;00758;7;73;002;09;111;69123
01263;Montmerle-sur-Saône;01;84;200070118;CC;012;0108;8213;00451;4;41;002;09;112;69019
01264;Montracol;01;84;200071751;CA;012;0102;8202;01000;0;06;071;07;112;01053
01265;Montréal-la-Cluse;01;84;200042935;CC;014;0114;8203;01202;2;21;545;01;221;01269
01266;Montrevel-en-Bresse;01;84;200071751;CA;012;0102;8202;01115;1;13;071;07;112;01266
01267;Nurieux-Volognat;01;84;200042935;CC;014;0116;8203;01000;0;06;998;00;300;01269
01268;Murs-et-Gélignieux;01;84;200040350;CC;011;0104;8216;01000;0;04;998;00;300;38012
01269;Nantua;01;84;200042935;CC;014;0114;8203;01123;1;14;657;01;221;01269
01272;Neuville-les-Dames;01;84;200069193;CC;012;0108;8213;01000;0;06;997;00;120;01093
01273;Neuville-sur-Ain;01;84;200029999;CC;014;0116;8201;01000;0;06;997;00;120;01004
01274;Les Neyrolles;01;84;200042935;CC;014;0114;8203;01123;1;14;657;01;221;01269
01275;Neyron;01;84;240100800;CC;012;0113;8214;00758;7;73;002;09;111;69123
01276;Niévroz;01;84;240100610;CC;012;0113;8214;01000;0;06;002;09;112;69123
01277;Nivollet-Montgriffon;01;84;240100883;CC;011;0101;8201;01000;0;03;002;09;112;01004
01279;Oncieu;01;84;240100883;CC;011;0101;8201;01000;0;02;002;09;112;01004
01280;Ordonnaz;01;84;240100883;CC;011;0111;8201;01000;0;03;998;00;300;01034
01281;Ornex;01;84;240100750;CC;013;0119;8219;00652;6;62;037;08;111;74012
01282;Outriaz;01;84;200042935;CC;014;0110;8203;01000;0;04;998;00;300;01185
01283;Oyonnax;01;84;200042935;CC;014;0115;8203;01401;4;43;165;05;111;01283
01284;Ozan;01;84;200071371;CC;012;0117;0053;01000;0;05;088;07;112;01305
01285;Parcieux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01286;Parves et Nattages;01;84;200040350;CC;011;0104;8216;01000;0;05;997;00;120;73330
01288;Péron;01;84;240100750;CC;013;0120;8219;01000;0;07;037;08;112;74012
01289;Péronnas;01;84;200071751;CA;012;0106;8202;01501;5;51;071;07;111;01053
01290;Pérouges;01;84;240100883;CC;011;0112;8201;01206;3;31;002;09;112;01244
01291;Perrex;01;84;200070555;CC;012;0123;0053;01000;0;05;997;00;120;01457
01293;Peyriat;01;84;200042935;CC;014;0116;8203;01000;0;03;998;00;300;01269
01294;Peyrieu;01;84;200040350;CC;011;0104;8216;01000;0;05;998;00;300;01034
01295;Peyzieux-sur-Saône;01;84;200070118;CC;012;0108;8213;01000;0;05;002;09;112;01348
01296;Pirajoux;01;84;200071751;CA;012;0118;8202;01000;0;04;071;07;112;39475
01297;Pizay;01;84;240100610;CC;012;0112;8214;01000;0;05;002;09;112;69123
01298;Plagne;01;84;240100891;CC;014;0103;8219;01000;0;03;998;00;300;01033
01299;Le Plantay;01;84;200069193;CC;012;0107;8214;01000;0;05;002;09;112;01443
01301;Polliat;01;84;200071751;CA;012;0102;8202;01000;0;07;071;07;112;01053
01302;Pollieu;01;84;200040350;CC;011;0104;8216;01000;0;03;294;02;212;01034
01303;Poncin;01;84;200029999;CC;014;0116;8201;01000;0;06;997;00;120;01004
01304;Pont-d'Ain;01;84;200029999;CC;014;0116;8201;01105;1;12;002;09;112;01004
01305;Pont-de-Vaux;01;84;200071371;CC;012;0117;0053;01117;1;14;997;00;120;01305
01306;Pont-de-Veyle;01;84;200070555;CC;012;0123;0053;01121;1;14;088;07;112;01134
01307;Port;01;84;200042935;CC;014;0114;8203;01202;2;21;545;01;221;01269
01308;Pougny;01;84;240100750;CC;013;0120;8219;01000;0;05;037;08;112;74012
01309;Pouillat;01;84;200071751;CA;012;0118;8202;01000;0;02;071;07;112;39475
01310;Prémeyzel;01;84;200040350;CC;011;0104;8216;01000;0;04;294;02;212;01034
01311;Prémillieu;01;84;240100578;CC;011;0110;8203;01000;0;01;540;01;222;01185
01313;Prévessin-Moëns;01;84;240100750;CC;013;0119;8219;00652;6;62;037;08;111;74012
01314;Priay;01;84;200029999;CC;014;0116;8201;01000;0;06;002;09;112;01004
01317;Ramasse;01;84;200071751;CA;012;0118;8202;01000;0;04;071;07;112;01053
01318;Rancé;01;84;200042497;CC;012;0122;8213;01000;0;05;002;09;112;69123
01319;Relevant;01;84;200069193;CC;012;0122;8213;01000;0;04;002;09;112;01093
01320;Replonges;01;84;200071371;CC;012;0117;0053;01113;1;13;088;07;112;71270
01321;Revonnas;01;84;200071751;CA;012;0107;8202;01114;1;13;071;07;112;01053
01322;Reyrieux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01323;Reyssouze;01;84;200071371;CC;012;0117;0053;01000;0;05;088;07;112;01305
01325;Rignieux-le-Franc;01;84;240100883;CC;011;0112;8201;01000;0;05;002;09;112;01244
01328;Romans;01;84;200069193;CC;012;0108;8213;01000;0;05;997;00;120;01093
01329;Rossillon;01;84;200040350;CC;011;0104;8216;01000;0;03;998;00;300;01034
01330;Ruffieu;01;84;200040350;CC;011;0110;8203;01000;0;03;998;00;300;01185
01331;Saint-Alban;01;84;200029999;CC;014;0116;8201;01000;0;03;998;00;300;01004
01332;Saint-André-de-Bâgé;01;84;200071371;CC;012;0117;0053;01119;1;14;088;07;112;71270
01333;Saint-André-de-Corcy;01;84;200069193;CC;012;0122;8214;01110;1;13;002;09;112;01333
01334;Saint-André-d'Huiriat;01;84;200070555;CC;012;0123;0053;01000;0;05;088;07;112;01134
01335;Saint-André-le-Bouchoux;01;84;200069193;CC;012;0108;8213;01000;0;04;002;09;112;01093
01336;Saint-André-sur-Vieux-Jonc;01;84;200071751;CA;012;0107;8202;01000;0;06;071;07;112;01053
01337;Saint-Bénigne;01;84;200071371;CC;012;0117;0053;01117;1;14;997;00;120;01305
01338;Groslée-Saint-Benoit;01;84;200040350;CC;011;0189;8209;01000;0;06;002;09;112;38022
01339;Saint-Bernard;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01341;Saint-Champ;01;84;200040350;CC;011;0104;8216;01000;0;03;294;02;212;01034
01342;Sainte-Croix;01;84;240100610;CC;012;0112;8214;01000;0;05;002;09;112;69123
01343;Saint-Cyr-sur-Menthon;01;84;200070555;CC;012;0123;0053;01000;0;06;088;07;112;71270
01344;Saint-Denis-lès-Bourg;01;84;200071751;CA;012;0106;8202;01501;5;51;071;07;111;01053
01345;Saint-Denis-en-Bugey;01;84;240100883;CC;011;0101;8201;01302;3;32;002;09;112;01004
01346;Saint-Didier-d'Aussiat;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01266
01347;Saint-Didier-de-Formans;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01348;Saint-Didier-sur-Chalaronne;01;84;200070118;CC;012;0108;8213;01118;1;14;997;00;120;01348
01349;Saint-Éloi;01;84;240100883;CC;011;0112;8201;01000;0;04;002;09;112;01244
01350;Saint-Étienne-du-Bois;01;84;200071751;CA;012;0118;8202;01000;0;07;071;07;112;01053
01351;Saint-Étienne-sur-Chalaronne;01;84;200070118;CC;012;0108;8213;01000;0;06;002;09;112;01348
01352;Saint-Étienne-sur-Reyssouze;01;84;200071371;CC;012;0117;0053;01000;0;05;997;00;120;01305
01353;Sainte-Euphémie;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01354;Saint-Genis-Pouilly;01;84;240100750;CC;013;0119;8219;00652;6;62;037;08;111;74012
01355;Saint-Genis-sur-Menthon;01;84;200070555;CC;012;0123;0053;01000;0;04;997;00;120;01457
01356;Saint-Georges-sur-Renon;01;84;200069193;CC;012;0108;8213;01000;0;04;002;09;112;01093
01357;Saint-Germain-de-Joux;01;84;240100891;CC;014;0103;8219;01000;0;04;998;00;300;01033
01358;Saint-Germain-les-Paroisses;01;84;200040350;CC;011;0104;8216;01000;0;04;294;02;212;01034
01359;Saint-Germain-sur-Renon;01;84;200069193;CC;012;0108;8213;01000;0;04;002;09;112;01093
01360;Saint-Jean-de-Gonville;01;84;240100750;CC;013;0120;8219;01000;0;06;037;08;112;74012
01361;Saint-Jean-de-Niost;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;01244
01362;Saint-Jean-de-Thurigneux;01;84;200042497;CC;012;0122;8213;01000;0;05;002;09;112;69123
01363;Saint-Jean-le-Vieux;01;84;200029999;CC;014;0116;8201;01116;1;13;002;09;112;01004
01364;Saint-Jean-sur-Reyssouze;01;84;200071751;CA;012;0117;8202;01000;0;05;071;07;112;01305
01365;Saint-Jean-sur-Veyle;01;84;200070555;CC;012;0123;0053;01000;0;06;088;07;112;01134
01366;Sainte-Julie;01;84;240100883;CC;011;0111;8201;01000;0;05;002;09;112;01202
01367;Saint-Julien-sur-Reyssouze;01;84;200071751;CA;012;0117;8202;01000;0;05;071;07;112;01266
01368;Saint-Julien-sur-Veyle;01;84;200070555;CC;012;0123;8213;01000;0;05;997;00;120;01457
01369;Saint-Just;01;84;200071751;CA;012;0107;8202;01501;5;51;071;07;111;01053
01370;Saint-Laurent-sur-Saône;01;84;200070308;CA;012;0123;0053;00464;4;44;088;07;111;71270
01371;Saint-Marcel;01;84;200069193;CC;012;0122;8214;01000;0;06;002;09;112;01333
01372;Saint-Martin-de-Bavel;01;84;200040350;CC;011;0104;8216;01000;0;04;998;00;300;01034
01373;Saint-Martin-du-Frêne;01;84;200042935;CC;014;0114;8203;01102;1;11;998;00;300;01269
01374;Saint-Martin-du-Mont;01;84;200071751;CA;012;0107;8202;01000;0;06;071;07;112;01053
01375;Saint-Martin-le-Châtel;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01266
01376;Saint-Maurice-de-Beynost;01;84;240100800;CC;012;0113;8214;00758;7;73;002;09;111;69123
01378;Saint-Maurice-de-Gourdans;01;84;240100883;CC;011;0111;8201;01000;0;07;002;09;112;01244
01379;Saint-Maurice-de-Rémens;01;84;240100883;CC;011;0101;8201;01000;0;05;002;09;112;01004
01380;Saint-Nizier-le-Bouchoux;01;84;200071751;CA;012;0117;8202;01000;0;05;997;00;120;01266
01381;Saint-Nizier-le-Désert;01;84;200069193;CC;012;0107;8214;01000;0;05;002;09;112;01443
01382;Sainte-Olive;01;84;200069193;CC;012;0122;8213;01000;0;04;002;09;112;01443
01383;Saint-Paul-de-Varax;01;84;200069193;CC;012;0108;8214;01000;0;06;997;00;120;01053
01384;Saint-Rambert-en-Bugey;01;84;240100883;CC;011;0101;8201;01000;0;07;002;09;112;01004
01385;Saint-Rémy;01;84;200071751;CA;012;0106;8202;01104;1;12;071;07;112;01053
01386;Saint-Sorlin-en-Bugey;01;84;240100883;CC;011;0111;8201;01204;2;22;002;09;112;01202
01387;Saint-Sulpice;01;84;200071751;CA;012;0102;8202;01000;0;04;071;07;112;01266
01388;Saint-Trivier-de-Courtes;01;84;200071751;CA;012;0117;8202;01000;0;06;000;00;400;01305
01389;Saint-Trivier-sur-Moignans;01;84;200069193;CC;012;0122;8213;01000;0;06;002;09;112;01093
01390;Saint-Vulbas;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;01202
01391;Salavre;01;84;200071751;CA;012;0118;8202;01000;0;04;071;07;112;39475
01392;Samognat;01;84;200042935;CC;014;0116;8203;01000;0;05;165;05;112;01283
01393;Sandrans;01;84;200069193;CC;012;0108;8213;01000;0;05;002;09;112;01093
01396;Sault-Brénaz;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;38247
01397;Sauverny;01;84;240100750;CC;013;0109;8219;01000;0;06;037;08;112;01173
01398;Savigneux;01;84;200042497;CC;012;0122;8213;01000;0;06;002;09;112;69123
01399;Ségny;01;84;240100750;CC;013;0120;8219;01000;0;06;037;08;112;01173
01400;Seillonnaz;01;84;240100883;CC;011;0111;8201;01000;0;03;002;09;112;38247
01401;Sergy;01;84;240100750;CC;013;0120;8219;00652;6;62;037;08;111;74012
01402;Sermoyer;01;84;200071371;CC;012;0117;0053;01000;0;05;998;00;300;71158
01403;Serrières-de-Briord;01;84;240100883;CC;011;0111;8201;01000;0;06;002;09;112;38247
01404;Serrières-sur-Ain;01;84;200029999;CC;014;0116;8201;01000;0;03;997;00;120;01053
01405;Servas;01;84;200071751;CA;012;0107;8202;01000;0;06;071;07;112;01053
01406;Servignat;01;84;200071751;CA;012;0117;8202;01000;0;03;997;00;120;01305
01407;Seyssel;01;84;200070852;CC;011;0110;8219;00164;1;14;998;00;300;74269
01408;Simandre-sur-Suran;01;84;200071751;CA;012;0118;8202;01000;0;05;071;07;112;01053
01410;Sonthonnax-la-Montagne;01;84;200042935;CC;014;0116;8203;01000;0;04;998;00;300;01283
01411;Souclin;01;84;240100883;CC;011;0111;8201;01000;0;04;002;09;112;01202
01412;Sulignat;01;84;200069193;CC;012;0108;8213;01000;0;05;997;00;120;01457
01413;Surjoux;01;84;240100891;CC;014;0103;8219;01000;0;02;997;00;120;74269
01414;Sutrieu;01;84;200040350;CC;011;0110;8216;01000;0;04;998;00;300;01185
01415;Talissieu;01;84;200040350;CC;011;0110;8216;01000;0;04;998;00;300;01034
01416;Tenay;01;84;240100883;CC;011;0110;8201;01000;0;06;002;09;112;01185
01417;Thézillieu;01;84;240100578;CC;011;0110;8203;01000;0;04;540;01;222;01185
01418;Thil;01;84;240100800;CC;012;0113;8214;01000;0;06;002;09;112;69123
01419;Thoiry;01;84;240100750;CC;013;0120;8219;00652;6;62;037;08;111;74012
01420;Thoissey;01;84;200070118;CC;012;0108;8213;01118;1;14;997;00;120;01348
01421;Torcieu;01;84;240100883;CC;011;0101;8201;01000;0;05;002;09;112;01004
01422;Tossiat;01;84;200071751;CA;012;0107;8202;01000;0;06;071;07;112;01053
01423;Toussieux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01424;Tramoyes;01;84;240100800;CC;012;0113;8214;01000;0;06;002;09;112;69123
01425;La Tranclière;01;84;200071751;CA;012;0107;8202;01000;0;04;071;07;112;01053
01426;Val-Revermont;01;84;200071751;CA;012;0118;8202;01000;0;07;071;07;112;01053
01427;Trévoux;01;84;200042497;CC;012;0121;8213;00758;7;73;002;09;111;69123
01428;Valeins;01;84;200069193;CC;012;0108;8213;01000;0;03;002;09;112;01093
01429;Vandeins;01;84;200071751;CA;012;0102;8202;01000;0;05;071;07;112;01457
01430;Varambon;01;84;200029999;CC;014;0116;8201;01000;0;05;002;09;112;01004
01431;Vaux-en-Bugey;01;84;240100883;CC;011;0101;8201;01000;0;06;002;09;112;01202
